;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
0;82000.0; Power Serve 3D Tennis ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
1;82001.0; SD Gundam: Gachapon Senshi 3 - Eiyuu Senki ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
2;82002.0; SD Gundam: Gachapon Senshi 4 - NewType Story ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
3;82003.0; SD Gundam Gaiden: Knight Gundam Monogatari ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
4;82004.0; SD Hero Soukessen: Taose! Aku no Gundan ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
5;82005.0; Beat Saber - Linkin Park Music Pack ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
6;82006.0; Seiken Psychocalibur: Majuu no Mori Densetsu ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
7;82007.0; Silviana: Ai Ippai no Boukensya ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
8;82008.0; Spelunker II: Yuusha e no Chousen ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
9;82009.0; Star Wars (Namco) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
10;82010.0; Suishou no Dragon ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
11;82011.0; Super Lode Runner ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
12;82012.0; Super Lode Runner II ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
13;82013.0; Super Xevious: Gump no Nazo ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
14;82014.0; Superstar Pro Wrestling ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
15;82015.0; I Am Not A Monster ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
16;82016.0; Goddess of Hentai ;1 Hours ;-- ;2 Hours ;1½ Hours ;   PC ;   Puzzle ;   venomoose ;   venomoose ;February 25, 2020 ;February 25, 2020 ;NAN
17;82017.0; Dr Mario ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
18;82018.0; Boxxle 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
19;82019.0; Harry Potter ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
20;82020.0; Remnant: From the Ashes - Subject 2923 DLC ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
21;82021.0; Taiyou no Yuusha: Fighbird ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22;82022.0; Takahashi Meijin no Bugutte Honey ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
23;82023.0; Takeshi no Chousenjou ;2 Hours ;-- ;-- ;2 Hours ;   NES ;NAN;   Taito Corporation ;   Taito Corporation ;NAN;NAN;December 10, 1986 
24;82024.0; Tama & Friends: 3 Choume Daibouken ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
