;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
0;21449.0; Albedo: Eyes From Outer Space ;4 Hours ;4½ Hours ;4½ Hours ;4½ Hours ;   PC, PlayStation 4, Xbox One ;   First-Person ;   Ivan Venturi Productions ;   Merge Games ;October 03, 2014 ;NAN;NAN
1;21450.0; Left in the Dark: No One on Board ;2½ Hours ;2½ Hours ;3 Hours ;2½ Hours ;   PC ;   Adventure ;   Moonrise Interactive ;   Artifex Mundi ;August 20, 2013 ;NAN;NAN
2;21451.0; Sorcerer King ;17 Hours ;21½ Hours ;-- ;18 Hours ;   PC ;   Strategy ;   Stardock Entertainment ;   Stardock Entertainment ;October 02, 2014 ;NAN;NAN
3;21452.0; Super Win the Game ;3½ Hours ;5 Hours ;6 Hours ;5 Hours ;   PC ;NAN;   Minor Key Games ;   Minor Key Games ;October 01, 2014 ;NAN;NAN
4;21453.0; Cavern Kings ;-- ;-- ;-- ;-- ;   PC ;NAN;   Vine ;   Vine ;September 30, 2014 ;NAN;NAN
5;21456.0; Exodus Wars: Fractured Empire ;-- ;-- ;-- ;-- ;   PC ;NAN;   Membraine Studios ;   Membraine Studios ;January 30, 2015 ;NAN;NAN
6;21457.0; Tiny Keep ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
7;21458.0; Verde Station ;1½ Hours ;1½ Hours ;2 Hours ;1½ Hours ;   PC ;NAN;   Duelboot ;   Duelboot ;September 26, 2014 ;NAN;NAN
8;21459.0; Tesla Breaks The World ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
9;21461.0; The Sacred Tears TRUE ;34 Hours ;-- ;-- ;34 Hours ;   PC ;NAN;   AlphaNuts ;   Nyu Media ;September 25, 2014 ;September 25, 2014 ;NAN
10;21463.0; MorphShift Wars ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
11;21465.0; Moorhuhn: Tiger And Chicken ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
12;21466.0; Runaway Express Mystery ;-- ;-- ;2 Hours ;2 Hours ;   PC ;   Hidden Object ;   Layernet ;NAN;November 24, 2014 ;NAN;NAN
13;21467.0; Schrodinger's Cat And Raiders Of The Lost Quark ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
14;21469.0; LogicBots ;-- ;-- ;-- ;-- ;   PC ;NAN;   Incandescent Games ;   Incandescent Games ;September 22, 2014 ;NAN;NAN
