;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
74;79094.0; Major League Baseball (1980) ;-- ;-- ;-- ;-- ;   Intellivision ;NAN;   Mattel ;   Mattel ; 1980 ;NAN;NAN
75;79095.0; Motocross (1983) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;   Quelle ; 1983 ;NAN;NAN
76;79096.0; Number Jumble ;-- ;-- ;-- ;-- ;NAN;NAN;   Mattel ;   Mattel ; 1983 ;NAN;NAN
77;79097.0; Party Line: Hard Hat ;-- ;-- ;-- ;-- ;NAN;NAN;   Mattel ;   Mattel ; 1979 ;NAN;NAN
78;79098.0; Pinball (1983) ;-- ;-- ;-- ;-- ;   Intellivision ;NAN;   Mattel ;   Mattel ; 1983 ;NAN;NAN
79;79099.0; Reversi (1981) ;-- ;-- ;-- ;-- ;   Intellivision ;NAN;   Mattel ;   Mattel ; 1981 ;NAN;NAN
80;79100.0; NASL Soccer ;-- ;NAN;NAN;NAN;   Atari 2600, Intellivision, PC ;NAN;   Mattel ;   Mattel ; 1979 ;NAN;NAN
81;79101.0; Spiker! Super Pro Volleyball ;-- ;-- ;-- ;-- ;   Intellivision ;NAN;   Realtime Associates ;   INTV ; 1989 ;NAN;NAN
82;79102.0; Super Pro Decathlon ;-- ;-- ;-- ;-- ;   Intellivision ;NAN;   Realtime Associates ;   INTV ; 1988 ;NAN;NAN
83;79103.0; Tennis (1980) ;-- ;-- ;-- ;-- ;   Intellivision ;NAN;   Mattel ;   Mattel ; 1980 ;NAN;NAN
84;79104.0; Evolution (1983) ;-- ;-- ;-- ;-- ;NAN;NAN;   Sydney Development ;NAN; 1983 ;NAN;NAN
85;79105.0; RECALLED ;28 Mins ;-- ;28 Mins ;28 Mins ;   PC ;NAN;   SachaY ;NAN;NAN;NAN;NAN
86;79106.0; Anarchy (1987) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;   Rack-It ; 1987 ;NAN;NAN
87;79107.0; tetr.io ;-- ;-- ;-- ;-- ;   PC ;   Puzzle ;NAN;NAN;NAN;NAN;NAN
88;79109.0; Avenger (1982) ;-- ;-- ;-- ;-- ;NAN;NAN;   Commodore ;   Commodore ; 1982 ;NAN;NAN
89;79111.0; Heartland (1986) ;-- ;-- ;-- ;-- ;NAN;NAN;   Odin Computer Graphics ;   Firebird ; 1986 ;NAN;NAN
90;79112.0; IO: Into Oblivion ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN; 1988 ;NAN
91;79113.0; Rana Rama ;-- ;-- ;-- ;-- ;NAN;NAN;   Graftgold ;   Hewson ; 1987 ;NAN;NAN
92;79115.0; Cosmic Causeway: Trailblazer II ;-- ;-- ;-- ;-- ;NAN;NAN;   Mr. Chip ;   Gremlin Interactive ;NAN; 1987 ;NAN
93;79117.0; Power Golf ;-- ;-- ;-- ;-- ;NAN;NAN;   Hudson ;   NEC ; 1989 ;NAN;NAN
94;79118.0; Super Momotarou Dentetsu II ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;   Hudson ;NAN;NAN;December 20, 1991 
95;79119.0; Hot Pot Panic ;15 Mins ;-- ;15 Mins ;15 Mins ;   Mac, PC ;NAN;   Keanerie ;NAN;October 19, 2018 ;NAN;NAN
96;79120.0; The Automatician ;-- ;-- ;1½ Hours ;1½ Hours ;   PC ;NAN;   DreamPunks ;NAN;July 24, 2017 ;July 24, 2017 ;NAN
97;79122.0; Play-Boy ;-- ;-- ;-- ;-- ;NAN;   Pinball ;NAN;NAN; 1932 ;NAN;NAN
98;79123.0; Ace High (1957) ;-- ;-- ;-- ;-- ;NAN;   Pinball ;NAN;NAN; 1957 ;NAN;NAN
99;79124.0; Central Park ;-- ;-- ;-- ;-- ;NAN;   Pinball ;   Gottlieb ;   Gottlieb ;April 1966 ;NAN;NAN
100;79125.0; Big Shot (1974) ;-- ;-- ;-- ;-- ;NAN;   Pinball ;NAN;NAN; 1974 ;NAN;NAN
101;79126.0; Black Hole (1981) ;-- ;-- ;-- ;-- ;NAN;NAN;   Gottlieb ;   Gottlieb ;October 1981 ;NAN;NAN
102;79127.0; Tee'd Off (1986) ;-- ;-- ;-- ;-- ;NAN;   Sports ;NAN;   Tecmo ; 1986 ;NAN;NAN
103;79128.0; Gorgar ;-- ;-- ;-- ;-- ;NAN;NAN;   Williams ;   Williams ; 1979 ;NAN;NAN
104;79129.0; Space Shuttle (1983) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN; 1983 ;NAN;NAN
105;79130.0; Pin*Bot ;-- ;-- ;-- ;-- ;NAN;   Pinball ;   Rare ;   Nintendo ;NAN; 1990 ;NAN
106;79131.0; Taxi (1988) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;   Williams ; 1988 ;NAN;NAN
107;79132.0; Black Knight (1981) ;-- ;-- ;-- ;-- ;NAN;   Pinball ;   Williams ;   Williams ; 1981 ;NAN;NAN
108;79133.0; Firepower (1980) ;-- ;-- ;-- ;-- ;NAN;NAN;   Williams ;   Williams ; 1980 ;NAN;NAN
109;79134.0; FunHouse (1990) ;-- ;-- ;-- ;-- ;   Arcade ;   Pinball ;   Williams ;   Williams ;November 1990 ;NAN;NAN
110;79135.0; Whirlwind (1990) ;-- ;-- ;-- ;-- ;NAN;   Pinball ;NAN;NAN; 1990 ;NAN;NAN
111;79136.0; Arigatou, Ningen-san! ;15 Mins ;-- ;15 Mins ;15 Mins ;   PC ;NAN;   Michelle ;NAN;NAN;NAN;NAN
112;79138.0; Sonic & All Stars Racing Transformed ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
113;79139.0; Snapdots ;-- ;-- ;-- ;-- ;   Nintendo DS ;   Puzzle ;   D4 Enterprise ;   Nintendo ;October 18, 2010 ;NAN;NAN
114;79140.0; Hopbound ;2 Hours ;-- ;-- ;2 Hours ;   Mobile, PC ;NAN;   Darius Immanuel D. Guerrero ;   AppSir ;June 09, 2020 ;June 09, 2020 ;NAN
115;79141.0; Escape from Life Inc ;-- ;-- ;4½ Hours ;4½ Hours ;   PC ;NAN;   PowerBurger ;   PowerBurger ;May 29, 2020 ;May 29, 2020 ;NAN
116;79142.0; Mobius ;-- ;-- ;-- ;-- ;   PC ;NAN;   Paper Cookies ;NAN;NAN;NAN;NAN
117;79143.0; ROBOTIX: The Escape ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
118;79144.0; The Trolley ;30 Mins ;33 Mins ;-- ;31 Mins ;   PC ;NAN;   Nicholas O'Brien ;NAN;NAN;NAN;NAN
119;79145.0; Xenogunner ;-- ;-- ;-- ;-- ;   PC ;NAN;   Happy Frog Games ;   Clickteam ;April 01, 2020 ;April 01, 2020 ;NAN
120;79146.0; Evan's Remains ;3 Hours ;3 Hours ;3½ Hours ;3 Hours ;   Nintendo Switch, PC, PlayStation 4, Xbox One ;NAN;   Matías Schmied ;   Whitethorn Digital ;June 01, 2020 ;June 01, 2020 ;NAN
121;79147.0; Knights of the Card Table ;22½ Hours ;-- ;-- ;22½ Hours ;   PC ;NAN;   Ponywolf ;   Ponywolf ;December 28, 2018 ;December 28, 2018 ;NAN
122;79148.0; Sewer Rave ;-- ;1½ Hours ;-- ;1½ Hours ;   PC ;NAN;   Autumn Rain ;NAN;NAN;NAN;NAN
123;79149.0; DON'T WAKE THE NIGHT ;25 Mins ;-- ;-- ;25 Mins ;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
124;79150.0; Idola: Phantasy Star Saga ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   Sega ;   Boltrend Games ;September 17, 2020 ;NAN;NAN
125;79151.0; Phantasy Star Online Episode I&II ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
126;79153.0; Inner (2019) ;-- ;-- ;-- ;-- ;   PC ;NAN;   DarkStone Digital ;   DarkStone Digital ;July 29, 2019 ;July 29, 2019 ;NAN
127;79154.0; Vincent: The Secret of Myers ;-- ;-- ;-- ;-- ;NAN;NAN;   Dino999z ;NAN;NAN;NAN;NAN
128;79155.0; Flowerdrops ;1 Hours ;2½ Hours ;3 Hours ;2 Hours ;   PC ;NAN;   Nate Wiesel ;NAN;September 08, 2019 ;NAN;NAN
129;79156.0; Danger Crew ;-- ;-- ;5 Hours ;5 Hours ;   PC ;   Role-Playing ;NAN;   Team Danger Crew ;May 06, 2019 ;May 06, 2019 ;NAN
130;79157.0; Location Withheld Demake ;15 Mins ;-- ;-- ;15 Mins ;   PC ;NAN;   Bryce Bucher ;NAN;NAN;NAN;NAN
131;79158.0; Crystal Story: Awakening ;-- ;-- ;-- ;-- ;   PC ;NAN;   Bred Frown ;NAN;NAN;NAN;NAN
132;79159.0; 9 Till Void ;15 Hours ;-- ;-- ;15 Hours ;   PC ;NAN;   Ben Allen ;   Ben Allen ;May 19, 2020 ;May 19, 2020 ;NAN
133;79160.0; Wishing Sarah ;44 Mins ;-- ;-- ;44 Mins ;   PC ;NAN;NAN;NAN;October 24, 2019 ;October 24, 2019 ;NAN
134;79161.0; Gutwhale ;38 Mins ;-- ;1½ Hours ;58 Mins ;   PC ;   Action ;NAN;   Stuffed Wombat ;April 06, 2020 ;April 06, 2020 ;NAN
135;79162.0; Dig-N-Rig ;1 Hours ;3 Hours ;-- ;2 Hours ;   PC ;NAN;   DigiPen ;   DigiPen ;April 30, 2011 ;NAN;NAN
136;79163.0; The Night Fisherman ;5 Mins ;15 Mins ;15 Mins ;5 Mins ;   PC ;   Visual Novel ;   Far Few Giants ;   Far Few Giants ;May 29, 2020 ;May 29, 2020 ;NAN
137;79164.0; Hero-ing Addict ;25 Mins ;30 Mins ;40 Mins ;30 Mins ;   PC ;NAN;   KingEthaniel ;   KingEthaniel ;NAN;June 02, 2020 ;NAN
138;79165.0; Run Jump Fail ;-- ;-- ;-- ;-- ;   PC ;NAN;   Luke O'Connor ;   Luke O'Connor ;May 02, 2018 ;May 02, 2018 ;NAN
139;79167.0; Marine Philt ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
140;79168.0; Nick Delios - Conspiracies ;7 Hours ;-- ;-- ;7 Hours ;   PC ;NAN;   Anima Interactive ;   Got Game Entertainment ;November 10, 2003 ;July 09, 2004 ;NAN
141;79169.0; Monkey Puncher ;11 Hours ;-- ;-- ;11 Hours ;   Game Boy Color ;NAN;   Taito ;   Event Horizon Software ;NAN;December 2000 ;March 24, 2000 
142;79170.0; Terminal Terror ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
143;79171.0; Red Babe ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
144;79172.0; La Cosa Nostra ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
145;79173.0; Jurassic Park (DOS) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
146;79174.0; In Extremis (1993) ;-- ;-- ;-- ;-- ;   PC ;NAN;   Blue Sphere ;   U.S. Gold ; 1993 ; 1993 ;NAN
147;79175.0; East Van EP ;-- ;-- ;-- ;-- ;   PC ;NAN;   ceMelusine ;NAN;NAN;NAN;NAN
148;79176.0; QLRZ ;-- ;-- ;-- ;-- ;NAN;NAN;   QLRZ ;NAN;NAN;NAN;NAN
149;79177.0; ARGH-P-G ;-- ;-- ;-- ;-- ;NAN;NAN;   liamtwose ;NAN;NAN;NAN;NAN
150;79178.0; Destiny Fails Us: A New Life ;-- ;6 Hours ;-- ;6 Hours ;NAN;NAN;   Strawberry Dagger Studio ;NAN;NAN;NAN;NAN
151;79179.0; Eizoku ;-- ;-- ;-- ;-- ;   PC ;NAN;   Catoverlord ;NAN;NAN;NAN;NAN
152;79180.0; Inkanians ;-- ;-- ;-- ;-- ;NAN;   Puzzle ;   Kronbits ;NAN;NAN;NAN;NAN
153;79181.0; Astæria ;-- ;-- ;-- ;-- ;NAN;NAN;   Prophet Goddess ;NAN;NAN;NAN;NAN
154;79182.0; Rasternauts ;-- ;-- ;-- ;-- ;NAN;NAN;   mostlyfictional ;NAN;NAN;NAN;NAN
155;79183.0; WaveCrash!! ;-- ;-- ;-- ;-- ;   PC ;NAN;   Flyover Games ;   Flyover Games ;September 02, 2020 ;September 02, 2020 ;NAN
156;79184.0; Pass the Buck: A Game of Corporate Responsiblity Management ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
157;79185.0; Lily Seed ;-- ;-- ;-- ;-- ;NAN;NAN;   Peppertsuki ;NAN;NAN;NAN;NAN
158;79186.0; VIDEGOAME ;-- ;-- ;-- ;-- ;NAN;NAN;   Eric Koziol ;NAN;NAN;NAN;NAN
159;79187.0; Raik ;-- ;-- ;-- ;-- ;NAN;NAN;   Harry Josephine Giles ;NAN;NAN;NAN;NAN
160;79188.0; The Spark of One ;5 Mins ;NAN;NAN;NAN;   PC ;NAN;   Princemarioone ;NAN;NAN;NAN;NAN
161;79189.0; Blockara ;-- ;-- ;-- ;-- ;   PC ;NAN;   Haunted Bees Productions ;   Haunted Bees Productions ;April 21, 2016 ;April 21, 2016 ;NAN
162;79190.0; Space Station Architect ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
163;79191.0; Wondee ;-- ;-- ;-- ;-- ;   PC ;NAN;   Garret Polk ;   Garret Polk ;December 06, 2016 ;December 06, 2016 ;NAN
164;79192.0; Thou Shalt Be Brave ;-- ;-- ;-- ;-- ;NAN;   Role-Playing ;   Anil Demir ;NAN;NAN;NAN;NAN
165;79193.0; IGEO ;-- ;-- ;2 Hours ;2 Hours ;   PC ;   Puzzle ;   Thought Reactor ;NAN;NAN;NAN;NAN
166;79194.0; Brick Breaker Remix ;-- ;-- ;-- ;-- ;NAN;NAN;   whilefun ;NAN;NAN;NAN;NAN
167;79195.0; Crystal Controll II ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
168;79197.0; Empyrean Frontier ;-- ;-- ;-- ;-- ;   PC ;NAN;   Galdor Studios ;   Galdor Studios ;August 31, 2018 ;August 31, 2018 ;NAN
169;79198.0; Hope's Peak ;3 Mins ;-- ;-- ;3 Mins ;   PC ;NAN;   KalleMacD ;NAN;NAN;NAN;NAN
170;79200.0; The World Unknown ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
171;79201.0; Karambola ;25 Mins ;-- ;-- ;25 Mins ;   PC ;NAN;   Holy Pangolin ;NAN;NAN;NAN;NAN
172;79202.0; Metori (2019) ;-- ;-- ;-- ;-- ;   PC ;NAN;   Enemby Games ;   Enemby Games ;April 03, 2019 ;April 03, 2019 ;NAN
173;79203.0; Stealth Fishing ;-- ;-- ;5 Mins ;5 Mins ;NAN;NAN;   William Baldwin ;NAN;NAN;NAN;NAN
174;79204.0; Cube Rampage ;-- ;-- ;-- ;-- ;NAN;NAN;   Kronbits ;NAN;NAN;NAN;NAN
175;79205.0; Pixel Fireplace ;-- ;-- ;-- ;-- ;   PC ;NAN;   Ted Martens ;NAN;NAN;NAN;NAN
176;79206.0; [HammerA] HammerTime! ;-- ;-- ;-- ;-- ;NAN;NAN;   K.hermann ;NAN;NAN;NAN;NAN
177;79207.0; Keep It Together ;-- ;-- ;-- ;-- ;   PC ;NAN;   Fenreliania ;NAN;NAN;NAN;NAN
178;79208.0; Babysitter Bloodbath ;45 Mins ;-- ;-- ;45 Mins ;   PC ;NAN;   Puppet Combo ;   Puppet Combo ;December 30, 2016 ;December 30, 2016 ;NAN
179;79209.0; Wave to the People ;5 Mins ;-- ;5 Mins ;5 Mins ;   Browser, PC ;NAN;   Sergio Cornaga ;NAN;NAN;NAN;NAN
180;79210.0; StarFighter R&D ;-- ;-- ;-- ;-- ;NAN;NAN;   Gord Games ;NAN;NAN;NAN;NAN
181;79211.0; Gataela ;-- ;-- ;-- ;-- ;   PC ;NAN;   Atemly Games ;   Atemly Games ; 2020 ; 2020 ;NAN
182;79212.0; Daemon Detective Gaiden II ;-- ;-- ;-- ;-- ;   PC ;NAN;   Yal ;NAN;NAN;NAN;NAN
