;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
13;14464.0; The Chronicles of Shakespeare: A Midsummer Night's Dream ;-- ;-- ;-- ;-- ;NAN;   Puzzle ;   Daedalic Entertainment ;   Daedalic Entertainment ;July 13, 2012 ;NAN;NAN
14;14466.0; Wii Fit U ;2 Hours ;36 Hours ;120 Hours ;29½ Hours ;   Wii U ;   Fitness ;   Nintendo EAD Group No. 5 Ganbarion ;   Nintendo ;November 01, 2013 ;November 01, 2013 ;October 31, 2013 
15;14467.0; Blood Knights ;4 Hours ;4½ Hours ;7½ Hours ;4½ Hours ;   PC, PlayStation 3, Xbox 360 ;NAN;   Deck 13 ;   Kalypso Media ;November 01, 2013 ;NAN;NAN
16;14468.0; Knuckles the Echidna in Sonic the Hedgehog 2 ;1 Hours ;1½ Hours ;2 Hours ;1½ Hours ;   Nintendo Switch, PlayStation 2, Sega Mega Drive/Genesis, Sega Saturn ;   Platform ;   Sonic Team ;   Sega ;October 18, 1994 ;October 18, 1994 ;October 28, 1994 
17;14469.0; Super Star Fox Weekend (Official Competition) ;15 Mins ;15 Mins ;-- ;15 Mins ;   Super Nintendo ;NAN;   Nintendo EAD ;   Nintendo ;NAN;NAN;NAN
18;14470.0; Blazblue: Continuum Shift II ;46 Mins ;21½ Hours ;-- ;4½ Hours ;   Nintendo 3DS, PlayStation Portable ;   Fighting ;   Arc System Works ;   Aksys Games ;May 18, 2011 ;May 19, 2011 ;December 09, 2010 
19;14471.0; Fantastic Parodius - Pursue the Glory of the Past ;45 Mins ;47 Mins ;-- ;46 Mins ;   Arcade, PlayStation Portable, Super Nintendo ;NAN;   Konami ;   Konami ;NAN; 1996 ;April 26, 1994 
20;14472.0; Alien Logic: A Skyrealms of Jorune Adventure ;39 Hours ;-- ;-- ;39 Hours ;NAN;NAN;NAN;NAN; 1994 ;NAN;NAN
21;14473.0; Jikkyo Oshaberi Parodius ;52 Mins ;-- ;-- ;52 Mins ;   Super Nintendo ;NAN;NAN;   Konami ;NAN;NAN;December 13, 1996 
22;14477.0; Hasta La Muerte ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
23;14478.0; MonstaFish ;-- ;-- ;4 Hours ;4 Hours ;NAN;NAN;NAN;   Ironsun Studios ; 2013 ;NAN;NAN
24;14479.0; Operation Smash ;-- ;-- ;-- ;-- ;NAN;NAN;   SteveOlofsson ;NAN; 2013 ;NAN;NAN
25;14480.0; Corril Slayer ;-- ;-- ;-- ;-- ;NAN;NAN;   Pure Bang Games ;NAN;NAN;NAN;NAN
26;14481.0; Blackguards ;42 Hours ;43½ Hours ;62 Hours ;44 Hours ;   PC ;NAN;   Daedalic Entertainment ;   Daedalic Entertainment ;January 22, 2014 ;NAN;January 22, 2014 
27;14482.0; Castles in the Sky ;15 Mins ;-- ;15 Mins ;15 Mins ;   PC ;   Adventure ;   The Tall Trees ;NAN; 2013 ;NAN;NAN
28;14487.0; Eternal Daughter ;12½ Hours ;-- ;-- ;12½ Hours ;   PC ;   Platform ;   Blackeye Software ;NAN;June 21, 2002 ;NAN;NAN
29;14489.0; Star Wars: Tiny Death Star ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   NimbleBit ;   LucasArts ;October 15, 2013 ;NAN;NAN
30;14490.0; Hollywood Monsters ;7½ Hours ;-- ;-- ;7½ Hours ;   PC ;   Adventure ;   Pendulo Studios ;   Dinamic Multimedia ;NAN; 1997 ;NAN
31;14491.0; Desert Rats vs. Afrika Korps ;-- ;-- ;-- ;-- ;NAN;NAN;   Digital Reality ;NAN;March 31, 2004 ;NAN;NAN
32;14492.0; airline tycoon ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
33;14493.0; Lords of EverQuest ;14 Hours ;-- ;-- ;14 Hours ;   PC ;NAN;   Rapid Eye Entertainment ;   Sony Online Entertainment ;December 12, 2003 ;NAN;NAN
34;14494.0; Guardian Heroines ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
35;14495.0; Apache Air Assault ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
36;14496.0; Trailer park tycoon ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
37;14497.0; transport tycoon ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
38;14499.0; Risk of Rain ;4 Hours ;20 Hours ;53½ Hours ;16 Hours ;   Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One ;NAN;   Chris Christodoulou ;NAN;November 08, 2013 ;NAN;NAN
39;14500.0; Back to Bed (2014) ;1½ Hours ;2 Hours ;4 Hours ;2 Hours ;   Mobile, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita ;   Puzzle ;   Bedtime Digital Games ;   Bedtime Digital Games ;August 06, 2014 ;August 06, 2014 ;NAN
40;14501.0; Democracy 3 ;6 Hours - 25 Hours ;NAN;NAN;NAN;   Mobile, PC ;NAN;   Positech Games ;   Positech Games ;October 14, 2013 ;NAN;NAN
41;14502.0; Tetrobot and Co. ;9 Hours ;13 Hours ;16 Hours ;15 Hours ;   Mobile, PC, PlayStation 4, Wii U ;NAN;   Swing Swing Submarine ;   Swing Swing Submarine ;October 23, 2013 ;NAN;NAN
42;14503.0; Bridge Constructor ;4½ Hours ;9 Hours ;12½ Hours ;8½ Hours ;   Mobile, PC, PlayStation 4, PlayStation Vita, Xbox One ;   Simulation ;   Meridian4 ;   Headup Games ;February 22, 2012 ;NAN;NAN
43;14504.0; Secret Files: Sam Peters ;2½ Hours ;2½ Hours ;3 Hours ;2½ Hours ;   Mobile, Nintendo Switch, PC ;   Adventure ;NAN;   Deep Silver ;October 18, 2013 ;NAN;NAN
44;14507.0; Dream Chamber ;3½ Hours ;-- ;-- ;3½ Hours ;   PC ;NAN;   DarkWave Games ;   Microids ;October 24, 2013 ;NAN;NAN
45;14509.0; No More Room in Hell ;3½ Hours ;-- ;NAN;NAN;   PC ;NAN;   No More Room in Hell Team ;   Lever Games ;October 31, 2011 ;NAN;NAN
46;14511.0; Bean's Quest ;2 Hours ;-- ;-- ;2 Hours ;NAN;NAN;   Kumobius ;   Kumobius ;July 16, 2011 ;NAN;NAN
47;14512.0; Farming Simulator 2013 Titanium Edition ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
48;14513.0; Farsh ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
49;14514.0; Ben 10: Omniverse 2 ;4½ Hours ;5 Hours ;-- ;5 Hours ;   Nintendo 3DS, PlayStation 3, Wii, Xbox 360 ;NAN;NAN;   D3 Publisher ;November 05, 2013 ;NAN;NAN
50;14515.0; Factory Panic ;-- ;-- ;1½ Hours ;1½ Hours ;   Sega Game Gear ;NAN;   JSH ;   Sega ;NAN; 1991 ;June 21, 1991 
51;14516.0; Reach for the Sun ;53 Mins ;1½ Hours ;2½ Hours ;1½ Hours ;   PC ;   Simulation ;   Filament Games ;NAN;November 2013 ;NAN;NAN
52;14517.0; Contraption Maker ;12½ Hours ;-- ;15 Hours ;14 Hours ;   PC ;   Puzzle ;   Spotkin ;   Spotkin ;July 07, 2014 ;NAN;NAN
53;14519.0; One Piece: Pirate Warriors 2 ;16 Hours ;27½ Hours ;60 Hours ;26½ Hours ;   PlayStation 3 ;   Action ;   Tecmo Koei ;   Namco Bandai Games ;September 03, 2013 ;August 30, 2013 ;NAN
54;14520.0; Witch and Hero ;4½ Hours ;5 Hours ;7½ Hours ;5 Hours ;   Nintendo 3DS, Nintendo Switch, PC ;NAN;NAN;   CIRCLE Ent. ;April 18, 2013 ;NAN;NAN
55;14521.0; Pac 'n Roll ;4 Hours ;-- ;-- ;4 Hours ;   Nintendo DS ;   Platform ;   Namco ;   Namco ;August 16, 2005 ;October 28, 2005 ;July 28, 2005 
56;14522.0; NBA Ballers: Chosen One ;3½ Hours ;-- ;-- ;NAN;   Xbox 360 ;NAN;   Midway Games ;NAN;April 21, 2008 ;NAN;NAN
57;14523.0; Stranglehold - Collector's Edition ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
58;14524.0; Type:Rider ;2½ Hours ;3 Hours ;4 Hours ;3 Hours ;   Mobile, PC, Nintendo Switch, PlayStation 4, PlayStation Vita ;   Puzzle ;NAN;   Bulkypix ;November 06, 2013 ;NAN;NAN
59;14525.0; Are You Afraid of the Dark: The Tale of Orpheo's Curse ;5 Hours ;-- ;-- ;5 Hours ;   PC ;   Adventure ;   Viacom New Media ;   Viacom New Media ; 1994 ;NAN;NAN
60;14527.0; Pink Panther: Pinkadelic Pursuit ;5 Hours ;-- ;5 Hours ;5 Hours ;   PC, PlayStation ;NAN;   Etranges Libellules ;   Wanadoo Edition ;November 2002 ;NAN;NAN
61;14528.0; Full Bore ;12 Hours ;15½ Hours ;24 Hours ;16 Hours ;   PC ;   Puzzle ;   Whole Hog Games ;NAN; 2013 ;NAN;NAN
62;14529.0; ArcheBlade ;-- ;15 Mins ;NAN;NAN;   PC ;NAN;   CodeBrush Games ;   CodeBrush Games ;April 25, 2014 ;NAN;NAN
63;14531.0; Bébé's Kids ;1½ Hours ;2 Hours ;-- ;2 Hours ;   Super Nintendo ;NAN;   Radical Entertainment ;NAN;April 1994 ;NAN;NAN
64;14532.0; BioShock Infinite: Burial at Sea - Episode 1 DLC ;2 Hours ;3 Hours ;3½ Hours ;2½ Hours ;   PC, Nintendo Switch, PlayStation 3, PlayStation 4, Xbox 360, Xbox One ;NAN;   Irrational Games ;   2K Games ;November 12, 2013 ;November 12, 2013 ;NAN
65;14535.0; Edna and Harvey: Harvey's New Eyes ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
66;14536.0; The Chronicles of Shakespeare: Romeo ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
67;14538.0; Project Night ;2½ Hours ;-- ;-- ;2½ Hours ;   PC ;NAN;   Riccardo Deias ;NAN; 2013 ;NAN;NAN
68;14542.0; Midnight Wanderers: Quest for the Chariot ;23 Mins ;50 Mins ;-- ;26 Mins ;   Arcade, PlayStation 2 ;NAN;   Capcom ;   Capcom ;July 1991 ;NAN;NAN
69;14543.0; Chariot: Adventure through the Sky ;34 Mins ;-- ;-- ;34 Mins ;   Arcade, PlayStation 2 ;   Arcade ;   Capcom ;   Capcom ;July 1991 ;NAN;NAN
70;14544.0; Arkadian Warriors ;4 Hours ;7 Hours ;18½ Hours ;10 Hours ;   Xbox 360 ;NAN;   Wanako Studios ;   Sierra Online ;December 12, 2007 ;NAN;NAN
71;14545.0; Don't Pull ;39 Mins ;-- ;-- ;39 Mins ;NAN;NAN;   Capcom ;   Capcom ;July 1991 ;NAN;NAN
72;14548.0; Sonic Mega Collection Plus ;3½ Hours - 32½ Hours ;-- ;-- ;NAN;   PC, PlayStation 2 ;NAN;   Sega ;   Sega ;November 02, 2004 ;February 04, 2005 ;December 09, 2004 
73;14549.0; Hanachirasu ;6 Hours ;7 Hours ;9 Hours ;8 Hours ;   PC ;   Visual Novel ;NAN;NAN;NAN;NAN;September 30, 2005 
74;14550.0; Space Marauder ;-- ;2 Hours ;-- ;2 Hours ;NAN;NAN;   KID ;   Agetec ;August 28, 2000 ;NAN;NAN
75;14556.0; Kraven Manor ;1 Hours ;1½ Hours ;1½ Hours ;1½ Hours ;   PC ;NAN;   The Guildhall at Southern Methodist University ;NAN; 2013 ;NAN;NAN
76;14557.0; Silent Thunder: A-10 Tank Killer II ;-- ;-- ;-- ;-- ;NAN;NAN;   Dynamix ;   Sierra Entertainment ;February 29, 1996 ;NAN;NAN
77;14558.0; Little Gardens ;-- ;-- ;-- ;-- ;NAN;   Puzzle ;   Michael Todd Games ;NAN; 2013 ;NAN;NAN
78;14559.0; Sniper Elite: Nazi Zombie Army 2 ;6 Hours ;7½ Hours ;10½ Hours ;6½ Hours ;   PC ;NAN;   Rebellion Developments ;   Rebellion Developments ;October 31, 2013 ;NAN;NAN
79;14563.0; Megami Tensei Gaiden: Last Bible II ;10 Hours ;12 Hours ;20 Hours ;15 Hours ;   Game Boy, Game Boy Color ;NAN;   Multimedia Intelligence Transfer ;   Atlus ;NAN;NAN;November 19, 1993 
80;14564.0; Last Bible III ;-- ;41 Hours ;50½ Hours ;45½ Hours ;   Super Nintendo ;NAN;   Multimedia Intelligence Transfer ;   Atlus ;NAN;NAN;March 04, 1995 
81;14605.0; Jurassic War ;50 Hours ;-- ;-- ;50 Hours ;   PC ;   Strategy ;   Tranquil Revolt in Computer ;   cdv Software ; 1997 ;NAN;NAN
82;14606.0; Awakening The Sunhook Spire ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
83;14608.0; Tower of Guns ;2½ Hours ;3½ Hours ;10½ Hours ;4½ Hours ;   PC, PlayStation 3, PlayStation 4, Xbox One ;NAN;   Terrible Posture Games ;   Terrible Posture Games ;March 04, 2014 ;March 04, 2014 ;NAN
84;14610.0; Bloody Trapland ;5½ Hours ;12 Hours ;23 Hours ;8 Hours ;   PC ;NAN;   2Play Studios ;   2Play Studios ;September 25, 2011 ;September 25, 2011 ;NAN
85;14611.0; Cloudophobia ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
86;14612.0; Chernobyl Underground ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
87;14613.0; Capcom Classics Volume 1 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
88;14614.0; Capcom Classics Volume 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
89;14615.0; Dary's Legend ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
90;14616.0; Enduro ;28 Mins ;-- ;-- ;28 Mins ;   Atari 2600 ;NAN;   Activision ;   Activision ;February 1983 ;NAN;NAN
91;14617.0; Crows: The Battle Action for Sega Saturn ;2½ Hours ;-- ;-- ;2½ Hours ;   Sega Saturn ;   Beat 'em Up ;   Athena Co. ;   Athena Co. ;December 18, 1997 ;NAN;NAN
92;14619.0; Edge of Space ;-- ;-- ;-- ;-- ;   PC ;NAN;   Handyman Studios ;   Reverb Publishing ;June 28, 2013 ;June 28, 2013 ;NAN
93;14620.0; Hegemony Gold: Wars of Ancient Greece ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   Longbow Games ;   Longbow Games ;March 30, 2012 ;NAN;NAN
94;14622.0; B.U.T.T.O.N. ;-- ;-- ;NAN;NAN;   PC ;NAN;   Copenhagen Game Collective ;   Copenhagen Game Productions ;February 28, 2011 ;NAN;NAN
95;14623.0; Major League Baseball 2K10 ;-- ;-- ;-- ;-- ;   PC, Xbox 360 ;   Sports ;   Visual Concepts ;   2K Sports ;March 02, 2010 ;March 04, 2010 ;NAN
96;14624.0; Arcadia 2010 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
97;14625.0; Monster Mash ;-- ;-- ;-- ;-- ;   PC ;   Tower Defense ;   Sandlot Games ;   Sandlot Games ;July 17, 2009 ;NAN;NAN
98;14626.0; Scooby-Doo! First Frights ;5½ Hours ;10 Hours ;13½ Hours ;11 Hours ;   Nintendo DS, PC, PlayStation 2, Wii ;   Action ;   Torus Games ;   Warner Bros. Interactive Entertainment ;September 22, 2009 ;October 09, 2009 ;NAN
99;14627.0; Savage Moon ;18 Hours ;-- ;18 Hours ;18 Hours ;   PlayStation 3 ;   Strategy ;   FluffyLogic ;   Sony Computer Entertainment ;January 29, 2009 ;December 24, 2008 ;NAN
100;14628.0; Mega Man Battle ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
101;14629.0; Octopus Decision ;5 Mins ;-- ;-- ;5 Mins ;   PC ;NAN;   thecatamites ;NAN; 2013 ;NAN;NAN
102;14630.0; Those Darn Nipples! ;5 Mins ;5 Mins ;5 Mins ;5 Mins ;   Browser, PC ;   Strategy ;NAN;NAN; 2013 ;NAN;NAN
103;14631.0; Frayed Knights: The Skull of S'makh-Daon ;-- ;-- ;-- ;-- ;   PC ;NAN;   Rampant Games ;   Rampant Games ; 2014 ;NAN;NAN
104;14632.0; Fate: The Cursed King ;-- ;-- ;-- ;-- ;   PC ;NAN;   WildTangent ;   WildTangent ;March 30, 2011 ;NAN;NAN
105;14633.0; Fate: The Traitor Soul ;-- ;-- ;-- ;-- ;   PC ;NAN;NAN;NAN;September 09, 2009 ;NAN;NAN
106;14634.0; Tasty Planet: Back for Seconds ;3½ Hours ;-- ;-- ;3½ Hours ;   PC ;   Arcade ;   Dingo Games ;   Dingo Games ;September 2010 ;NAN;NAN
107;14635.0; Hacker Evolution: Untold - Flight Zero ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
108;14636.0; A Second Face ;2½ Hours ;-- ;-- ;2½ Hours ;NAN;NAN;   Jospin Le Woltaire ;NAN;December 23, 2008 ;NAN;NAN
109;14638.0; Gamebook Adventures 2: Siege of the Necromancer ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
110;14639.0; Gamebook Adventures 6: The Wizard from Tarnath Tor ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
111;14640.0; Governor of Poker 2 ;11 Hours ;27½ Hours ;-- ;19½ Hours ;   PC ;   Simulation ;   I Sioux Game Productions ;   Youdagames ;October 11, 2010 ;NAN;NAN
112;14641.0; Legend of Illusion Starring Mickey Mouse ;1½ Hours ;-- ;-- ;1½ Hours ;   Sega Game Gear, Sega Master System ;   Platform ;   Aspect ;   Sega ;January 1995 ;February 1995 ;January 13, 1995 
113;14642.0; WRC 4: FIA World Rally Championship ;15½ Hours ;18 Hours ;26 Hours ;17½ Hours ;   PC, PlayStation 3, PlayStation Vita, Xbox 360 ;   Simulation ;   Milestone ;   Nacon ;October 25, 2013 ;October 25, 2013 ;NAN
114;14643.0; NBA 2K10 Draft Combine ;-- ;-- ;-- ;NAN;   PlayStation 3 ;   Sports ;   2K Sports ;   2K Sports ;August 26, 2009 ;NAN;NAN
115;14644.0; Buzz! Junior: Monster Rally ;-- ;-- ;-- ;-- ;   PlayStation 2 ;   Party ;NAN;   Sony Computer Entertainment ;October 15, 2009 ;NAN;NAN
116;14645.0; Invincible Tiger: The Legend of Han Tao ;-- ;5 Hours ;-- ;5 Hours ;NAN;   Beat 'em Up ;   Blitz Arcade ;   Namco Bandai Games ;August 26, 2009 ;NAN;NAN
117;14649.0; Jett Rocket II: The Wrath of Taikai ;2½ Hours ;3 Hours ;8 Hours ;4 Hours ;   Nintendo 3DS ;   Action ;   Shin'en Multimedia ;NAN;November 13, 2013 ;NAN;NAN
118;14650.0; Ken Griffey Jr. Presents: Major League Baseball ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
119;14651.0; Little League Baseball: Championship Series ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
120;14652.0; Life of D. Duck ;42 Mins ;-- ;-- ;42 Mins ;   PC ;   Adventure ;NAN;NAN;NAN;NAN;NAN
121;14653.0; Sam & Max: The Devils Playhouse ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
122;14654.0; Hard Edge ;5 Hours ;7½ Hours ;-- ;5½ Hours ;   PlayStation ;NAN;   SunSoft ;   SunSoft ;March 31, 1998 ;May 20, 1999 ;December 03, 1998 
123;14656.0; Medieval Total War: Viking Invasion ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
124;14657.0; Midnight Magic ;15 Mins ;-- ;-- ;15 Mins ;   Atari 2600 ;   Pinball ;   Atari ;   Atari ; 1986 ;NAN;NAN
125;14658.0; Midway Arcade Origins ;6 Hours - 8 Hours ;-- ;-- ;NAN;   PlayStation 3, Xbox 360 ;NAN;   Backbone Entertainment ;   Warner Bros. ;December 06, 2012 ;December 06, 2012 ;NAN
126;14659.0; Mouse Trap ;15 Mins ;-- ;-- ;15 Mins ;   Atari 2600 ;NAN;   Exidy ;   Exidy ; 1981 ;NAN;NAN
127;14660.0; Race Injection ;-- ;-- ;-- ;-- ;   PC ;NAN;   SimBin Studios ;NAN;November 18, 2011 ;NAN;NAN
128;14662.0; Wonderbook: Book of Spells ;5 Hours ;-- ;5½ Hours ;5 Hours ;   PlayStation 3 ;   Interactive Art ;   SCE London Studio ;NAN;November 13, 2012 ;November 16, 2012 ;NAN
129;14663.0; King Oddball ;5 Hours ;8½ Hours ;13 Hours ;7½ Hours ;   Mobile, PC, PlayStation 3, PlayStation 4, PlayStation Vita ;   Puzzle ;   10tons ;NAN;February 14, 2013 ;NAN;NAN
130;14668.0; STCC: The Game 2 ;-- ;-- ;-- ;-- ;   PC ;NAN;   SimBin Studios ;   SimBin Studios ;April 11, 2011 ;NAN;NAN
131;14669.0; Nancy Drew: Danger By Design ;7 Hours ;-- ;8 Hours ;7 Hours ;   PC ;NAN;   Her Interactive ;   DreamCatcher ;July 24, 2006 ;NAN;NAN
132;14670.0; Nancy Drew: Danger on Deception Island ;4½ Hours ;6½ Hours ;6½ Hours ;5½ Hours ;   PC ;NAN;   Her Interactive ;   DreamCatcher ;October 03, 2003 ;NAN;NAN
133;14671.0; Nancy Drew: Legend of the Crystal Skull ;7 Hours ;-- ;16 Hours ;11½ Hours ;   PC ;NAN;   Her Interactive ;   Her Interactive ;October 08, 2007 ;NAN;NAN
134;14672.0; Nancy Drew: Ransom of the Seven Ships ;-- ;8½ Hours ;10 Hours ;9½ Hours ;   PC ;NAN;   Her Interactive ;   Her Interactive ;July 14, 2009 ;NAN;NAN
135;14673.0; Nancy Drew: Secret of the Old Clock ;5 Hours ;6 Hours ;6½ Hours ;5½ Hours ;   PC ;NAN;   Her Interactive ;   DreamCatcher ;July 12, 2005 ;NAN;NAN
136;14674.0; Nancy Drew: Shadow at the Water's Edge ;9½ Hours ;11½ Hours ;12½ Hours ;10 Hours ;   PC ;NAN;   Her Interactive ;   Her Interactive ;October 19, 2010 ;NAN;NAN
137;14675.0; Nancy Drew: The Phantom of Venice ;7½ Hours ;9 Hours ;9½ Hours ;9 Hours ;   PC ;NAN;   Her Interactive ;   Her Interactive ;July 11, 2008 ;NAN;NAN
138;14676.0; Nancy Drew: The White Wolf of Icicle Creek ;8½ Hours ;-- ;8½ Hours ;8½ Hours ;   PC ;NAN;   Her Inteactive ;NAN;June 07, 2007 ;NAN;NAN
139;14677.0; Nancy Drew: Trail of the Twister ;4 Hours ;4½ Hours ;6 Hours ;4½ Hours ;   PC ;NAN;   Her Interactive ;   Her Interactive ;June 29, 2010 ;NAN;NAN
140;14678.0; Nancy Drew: Warnings at Waverly Academy ;5½ Hours ;8½ Hours ;11 Hours ;7 Hours ;   PC ;NAN;   Her Interactive ;   Her Interactive ;October 13, 2009 ;NAN;NAN
141;14679.0; Pete Rose Baseball ;19 Mins ;-- ;-- ;NAN;   Atari 2600 ;   Sports ;   Absolute Entertainment ;   Atari ;March 1988 ;NAN;NAN
142;14680.0; Pinball Hall of Fame: The Gottlieb Collection ;-- ;-- ;-- ;-- ;   Nintendo GameCube, PlayStation 2, PlayStation Portable, Wii, Xbox ;   Pinball ;   FarSight Studios ;NAN;November 16, 2004 ;NAN;NAN
143;14681.0; Pirates of the Black Cove Gold ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
144;14682.0; Pixelry ;-- ;-- ;-- ;-- ;NAN;NAN;   Emilio ;NAN;NAN;NAN;NAN
145;14683.0; Rock Band Track Pack: Classic Rock ;1½ Hours ;-- ;-- ;1½ Hours ;   PlayStation 3, Wii ;NAN;   Harmonix Music Systems ;   MTV Games ;May 19, 2009 ;NAN;NAN
146;14684.0; Rock Band Track Pack: Country ;-- ;-- ;-- ;-- ;NAN;   Music/Rhythm ;   Harmonix Music Systems ;   MTV Games ;July 21, 2009 ;NAN;NAN
147;14685.0; Rock Band Track Pack: Metal ;-- ;-- ;-- ;-- ;   Xbox 360 ;   Music/Rhythm ;   Harmonix Music Systems ;   MTV Games ;September 22, 2009 ;NAN;NAN
148;14686.0; Rock Band Track Pack: The Beatles ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
149;14687.0; Rock Band Track Pack: Volume 2 ;2 Hours ;-- ;-- ;2 Hours ;   PlayStation 2, Xbox 360 ;   Music/Rhythm ;   Harmonix Music Systems ;   MTV Games ;NAN;NAN;NAN
150;14688.0; River Raid 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
151;14689.0; RealSports Boxing ;5 Mins ;-- ;-- ;5 Mins ;   Atari 2600, PC ;NAN;   Atari ;   Atari ; 1987 ;NAN;NAN
152;14690.0; Realsports Football ;21 Mins ;-- ;-- ;NAN;   Atari 2600, PC ;   Sports ;   Atari ;   Atari ; 1982 ;NAN;NAN
153;14696.0; Sega Classics ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
154;14697.0; Shogun: Mogul Invasion ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
