;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
16;30466.0; Destiny Warriors ;8 Hours ;9½ Hours ;11½ Hours ;10 Hours ;   PC ;NAN;   Ninjalex ;   EpicQuest Games ;September 11, 2015 ;NAN;NAN
17;30467.0; Idol Magical Girl: Chiru Chiru Michiru - Part 1 ;4½ Hours ;5½ Hours ;7 Hours ;5½ Hours ;   PC ;   Visual Novel ;   Frontwing ;   Sekai Project ;July 29, 2015 ;NAN;NAN
18;30468.0; Idol Magical Girl: Chiru Chiru Michiru - Part 2 ;3 Hours ;-- ;3½ Hours ;3½ Hours ;   PC ;   Visual Novel ;   Frontwing ;   Sekai Project ;July 29, 2015 ;NAN;NAN
19;30469.0; WAS: The Hourglass of Lepidoptera ;-- ;-- ;-- ;-- ;   PC ;   Visual Novel ;   SRL ;   Sekai Project ;December 15, 2015 ;NAN;NAN
20;30470.0; BreakThru! ;-- ;-- ;-- ;-- ;   Game Boy, PC, PlayStation, Sega Saturn, Super Nintendo ;   Puzzle ;NAN;NAN; 1994 ;NAN;NAN
21;30471.0; Touhou 14 Double Dealing Character ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22;30473.0; D-Pad Hero ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;February 01, 2009 ;February 01, 2009 ;NAN
23;30474.0; Arcane Sorcery ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   Andrew Rowe ;   Andrew Rowe ;September 15, 2015 ;NAN;NAN
24;30475.0; Recoil ;10 Hours ;-- ;-- ;10 Hours ;   PC ;   Car Combat ;NAN;   Electronic Arts ;February 28, 1999 ;NAN;NAN
25;30476.0; FIFA 16 ;60 Hours - 282 Hours ;6½ Hours ;86½ Hours ;NAN;   PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One ;   Sports ;   EA Canada ;   EA Sports ;September 22, 2015 ;NAN;NAN
26;30478.0; Quantum Flux ;-- ;-- ;-- ;-- ;   PC ;   Action ;   Buko Studios ;   AJTilley.com ;December 24, 2014 ;NAN;NAN
27;30479.0; Auro ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
28;30480.0; SC2VN: The eSports Visual Novel ;3½ Hours ;3½ Hours ;4 Hours ;3½ Hours ;   PC ;   Visual Novel ;   Team Eleven Eleven ;   Team Eleven Eleven ;September 07, 2015 ;NAN;NAN
29;30481.0; J.R.R. Tolkien's Riders of Rohan ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
30;30482.0; Rescate En El Golfo ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
31;30483.0; The Princess' Heart ;-- ;-- ;-- ;-- ;   PC ;NAN;   RosePortal Games ;   Degica ;July 30, 2015 ;NAN;NAN
32;30484.0; Isbarah ;-- ;-- ;-- ;-- ;   PC ;   Action ;   Leikir Studio ;   Neko Entertainment ;February 25, 2015 ;NAN;NAN
33;30485.0; Magicka 2: Spell Balance Beta ;NAN;NAN;NAN;NAN;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
34;30486.0; Hocus Pocus Prince ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
35;30487.0; Corpse Party: Blood Drive ;12 Hours ;19 Hours ;22½ Hours ;17½ Hours ;   Nintendo Switch, PC, PlayStation Vita ;NAN;   Team Grisgris ;   Xseed Games ;October 13, 2015 ;NAN;July 24, 2014 
36;30488.0; Invisible Apartment 2 ;1 Hours ;1 Hours ;1½ Hours ;1½ Hours ;   Mobile, PC ;   Visual Novel ;NAN;   Vysoko Anime Production ;September 24, 2015 ;NAN;NAN
37;30490.0; Solar Shifter EX ;2 Hours ;-- ;4½ Hours ;3 Hours ;   PC ;   Action ;   Elder Games ;   Headup Games ;September 11, 2015 ;NAN;NAN
38;30492.0; Tour de Akiba ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
39;30495.0; Cricket 04 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
40;30496.0; Rats - Time is running out! ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
41;30497.0; Fantastic Pinball Thrills ;-- ;-- ;-- ;-- ;   PC ;   Pinball ;NAN;   United Independent Entertainment ;June 26, 2015 ;NAN;NAN
42;30498.0; Samurai Warriors 2 Xtreme Legends ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
43;30499.0; TAKEN ;-- ;-- ;-- ;-- ;   PC ;NAN;   Undead Yeti Software ;   Math Nerd Productions ;July 07, 2015 ;NAN;NAN
44;30501.0; Atlantis II ;6 Hours ;8½ Hours ;12 Hours ;7½ Hours ;   PC ;NAN;   Cryo Interactive ;   Gravity Europe ;June 14, 2000 ;NAN;NAN
45;30503.0; Flight Unlimited Las Vegas ;-- ;-- ;-- ;-- ;   PC ;   Simulation ;   Flight Systems ;   Flight Systems ;July 06, 2015 ;July 06, 2015 ;NAN
46;30504.0; GabeN: The Final Decision ;-- ;-- ;3½ Hours ;3½ Hours ;   PC ;   Role-Playing ;   Alex Zhang ;   Alex Zhang ;September 17, 2015 ;NAN;NAN
47;30505.0; Hoven the Sages Spinel ;9 Hours ;12 Hours ;14½ Hours ;12 Hours ;   PC ;NAN;NAN;   Hoven Indies ;August 31, 2015 ;NAN;NAN
48;30506.0; Scott in Space ;-- ;-- ;-- ;-- ;   PC ;NAN;   Ragiva Games ;   Black Shell Media ;July 23, 2015 ;NAN;NAN
49;30507.0; The Last Warlock ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   Sonic Sloth ;   Sonic Sloth ;August 24, 2015 ;NAN;NAN
50;30508.0; Arkhelom 3D ;-- ;-- ;-- ;-- ;   PC ;NAN;   Dreams Soft Games ;   Dreams Soft Games ;May 29, 2015 ;NAN;NAN
51;30509.0; Hostile Dimension ;-- ;-- ;-- ;-- ;   PC ;   Action ;   Alrauna Studios ;   Play ;June 25, 2015 ;NAN;NAN
52;30510.0; Road Works ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   TaxSoft ;   TaxSoft ;February 15, 2014 ;NAN;NAN
53;30512.0; Blowy Fish ;-- ;-- ;-- ;-- ;   PC ;   Action ;   One Man Band Games ;   One Man Band Games ;September 25, 2015 ;NAN;NAN
54;30514.0; BRAWL ;3 Hours ;-- ;-- ;3 Hours ;   Nintendo Switch, PC ;NAN;   Bloober Team ;   Bloober Team ;August 13, 2015 ;NAN;NAN
55;30515.0; Cashtronauts ;-- ;2½ Hours ;-- ;2½ Hours ;   PC ;   Action ;   Jeux Simon Prefontaine Games ;   Jeux Simon Prefontaine Games ;August 12, 2015 ;NAN;NAN
56;30516.0; Rubber and Lead ;-- ;-- ;6 Hours ;6 Hours ;   PC ;   Action ;   Omega Point Games ;   Black Shell Media ;September 04, 2015 ;NAN;NAN
57;30519.0; Nyctophilia ;1½ Hours ;2 Hours ;-- ;2 Hours ;   PC ;NAN;   CAT IN JAR GAMES ;   CAT IN JAR GAMES ;September 23, 2015 ;NAN;NAN
58;30520.0; Sango Fighter ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
59;30521.0; RoboMaze II: The Lobby ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
60;30524.0; Crime Patrol 2: Drug Wars ;32 Mins ;-- ;51 Mins ;41 Mins ;   PC ;NAN;NAN;NAN; 1993 ;NAN;NAN
61;30526.0; Grand Ages: Medieval ;9 Hours ;14 Hours ;27½ Hours ;14½ Hours ;   PC, PlayStation 4 ;   Strategy ;   Gaming Minds Studios ;   Kalypso Media Digital ;September 25, 2015 ;NAN;NAN
62;30529.0; Melter Man ;2 Hours ;-- ;-- ;2 Hours ;   PC ;NAN;   Husky Swim Team ;   RMM Studios ;September 18, 2015 ;NAN;NAN
63;30530.0; Taiko no Tatsujin: V Version ;7½ Hours ;20 Hours ;-- ;9 Hours ;   PlayStation Vita ;   Music/Rhythm ;NAN;   Bandai Namco Games ;NAN;NAN;July 09, 2015 
64;30532.0; Diver's Dream ;5 Hours ;7 Hours ;-- ;6 Hours ;   PlayStation ;NAN;   Konami ;   Konami ;NAN; 1999 ;NAN
65;30533.0; Kileak The Blood ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
66;30534.0; Destiny: The Dark Below ;3 Hours ;3 Hours ;4 Hours ;3 Hours ;   PlayStation 3, PlayStation 4, Xbox 360, Xbox One ;NAN;   Bungie ;   Activision ;NAN;NAN;NAN
67;30535.0; Destiny: House of Wolves ;3½ Hours ;4½ Hours ;20 Hours ;4½ Hours ;   PlayStation 3, PlayStation 4, Xbox 360, Xbox One ;NAN;   Bungie ;   Activision ;May 19, 2015 ;NAN;NAN
68;30536.0; Wu-tang: Taste The Pain ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
69;30537.0; Barbie: Race & Ride ;-- ;-- ;1 Hours ;1 Hours ;   PlayStation ;   Sports ;   Runecraft ;   Mattel ; 1999 ;NAN;NAN
70;30538.0; Train Valley ;7 Hours ;12½ Hours ;17½ Hours ;12 Hours ;   PC ;   Simulation ;NAN;   Flazm ;September 16, 2015 ;NAN;NAN
71;30539.0; Marvel Avengers: Battle for Earth ;2 Hours ;3½ Hours ;-- ;2½ Hours ;   Wii U, Xbox 360 ;NAN;   Ubisoft Quebec ;   Ubisoft ;October 30, 2012 ;NAN;NAN
72;30540.0; LOTR: Conquest ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
73;30543.0; Leedmees ;-- ;-- ;-- ;-- ;NAN;   Puzzle ;   Konami ;   Konami ;September 07, 2011 ;NAN;NAN
74;30545.0; Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s ;NAN;NAN;NAN;NAN;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
75;30546.0; Metal Reaper Online ;-- ;-- ;-- ;NAN;   PC ;NAN;   N2Games ;NAN;September 16, 2015 ;NAN;NAN
76;30548.0; Sony Game ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
77;30549.0; Solar Winds: The Escape ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
78;30550.0; Siege (2016) ;-- ;-- ;-- ;-- ;NAN;NAN;   SIA Next Level ;NAN;September 22, 2016 ;NAN;NAN
79;30552.0; Saint Seiya: Soldier's Soul ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
80;30556.0; Crystal Element of Nine ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
81;30557.0; Spherical Nightmares ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
82;30558.0; Mission Improbable ;2 Hours ;-- ;-- ;2 Hours ;   PC ;NAN;   Magnar Jenssen ;   Magnar Jenssen ;July 29, 2012 ;July 29, 2012 ;July 29, 2012 
83;30559.0; The Ensign ;-- ;-- ;-- ;-- ;   Mobile ;   Adventure ;   Amirali Rajan ;NAN; 2015 ;NAN;NAN
84;30560.0; This is not a Test ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
85;30561.0; Far Cry 4 Arena Master ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
86;30562.0; The Firm ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   Sunnyside Games ;   Sunnyside Games ;August 19, 2014 ;August 19, 2014 ;NAN
87;30563.0; Traps n' Gemstones ;2½ Hours ;3 Hours ;4 Hours ;3 Hours ;   Mobile, PC ;NAN;   Donut Games ;   Donut Games ;April 16, 2015 ;NAN;NAN
88;30564.0; Icycle: On Thin Ice ;1½ Hours ;-- ;-- ;1½ Hours ;   Mobile ;   Platform ;   Damp Gnat ;   Chillingo ;November 27, 2013 ;NAN;NAN
89;30565.0; Monsters Ate my Birthday Cake ;-- ;-- ;8 Hours ;8 Hours ;   PC ;   Adventure ;   SleepNinja Games ;   Cartoon Network Games ;July 01, 2014 ;NAN;NAN
90;30566.0; DUNGEONy ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
91;30567.0; QuizUp ;-- ;NAN;NAN;NAN;   Mobile ;   Party ;   Plain Vanilla Games ;   Plain Vanilla Games ;NAN;NAN;NAN
92;30568.0; Beast Boxing ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
93;30569.0; Dungeon Hero ;2 Hours ;-- ;-- ;2 Hours ;   PC ;NAN;   Grzegorz Slazinski ;   Grzegorz Slazinski ;July 08, 2015 ;NAN;NAN
94;30570.0; Devious Dungeon 2 ;3 Hours ;10½ Hours ;11 Hours ;10 Hours ;   Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation Vita ;NAN;   Ravenous Games ;   Ravenous Games ; 2015 ;NAN;NAN
95;30571.0; Gemini Strike ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
96;30572.0; Tiny Dangerous Dungeons ;38 Mins ;54 Mins ;1 Hours ;49 Mins ;   Mobile, PC ;   Platform ;   Adventure Islands ;   Adventure Islands ;March 01, 2019 ;March 01, 2019 ;March 01, 2019 
97;30573.0; Shifter ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
98;30575.0; Implosion: Never Lose Hope ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
99;30576.0; Love at First Sight ;2 Hours ;2½ Hours ;3½ Hours ;2½ Hours ;   PC ;   Visual Novel ;   Creepy Cute ;   Sekai Project ;May 18, 2015 ;NAN;NAN
100;30577.0; ACID Music Studio 10 - Steam Powered ;NAN;NAN;NAN;NAN;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
101;30578.0; Construction Simulator 2015 ;60 Hours ;86 Hours ;86½ Hours ;68 Hours ;   PC ;   Simulation ;   Weltenbauer. Software Entwicklung ;   Astragon Entertainment GmbH ;November 18, 2014 ;NAN;NAN
102;30579.0; liteCam Game: 100 FPS Game Capture ;NAN;NAN;NAN;NAN;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
103;30581.0; 彼女はオレからはなれない ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
104;30582.0; Phantasy Star Online 2: New Genesis ;16 Hours ;-- ;-- ;NAN;   Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S ;NAN;   Sega ;   Sega ;June 09, 2021 ;June 09, 2021 ;NAN
105;30583.0; Ginsei Igo: Next Generation ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
106;30585.0; Motionsports Adrendaline ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
107;30586.0; Medieval: Total War - Gold Edition ;20 Hours ;26 Hours ;-- ;23 Hours ;   PC ;NAN;   Creative Assembly ;   SEGA ;August 20, 2002 ;NAN;NAN
108;30587.0; Arson & Plunder: Unleashed ;-- ;-- ;3½ Hours ;3½ Hours ;   PC ;NAN;   Chainsaw Syndicate ;   Headup Games ;September 25, 2015 ;NAN;NAN
109;30588.0; CortexGear:AngryDroids ;-- ;-- ;-- ;-- ;   PC ;   Action ;   JH12world ;   JH12world ;September 06, 2015 ;NAN;NAN
110;30589.0; Rockman EXE WS ;41 Mins ;-- ;-- ;41 Mins ;   WonderSwan ;NAN;   Tose ;   Bandai ;NAN;NAN;February 08, 2003 
111;30591.0; Girlfriend Rescue ;7 Hours ;20 Hours ;-- ;13½ Hours ;   PC ;   Role-Playing ;   Aldorlea Games ;   Aldorlea Games ;August 30, 2014 ;NAN;NAN
112;30592.0; The Legend of Zelda: Tri Force Heroes ;14 Hours ;26 Hours ;53 Hours ;20 Hours ;   Nintendo 3DS ;NAN;   Nintendo EPD ;   Nintendo ;October 23, 2015 ;October 23, 2015 ;October 22, 2015 
113;30594.0; Dragon: The Game ;-- ;-- ;-- ;-- ;   PC ;NAN;   Red Level Games ;   Red Level Games ;November 07, 2014 ;NAN;NAN
114;30596.0; Skyrim Script Extender (SKSE) ;NAN;NAN;NAN;NAN;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
115;30597.0; the adventures ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
116;30598.0; Armada 2526: Gold Edition ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   Ntronium Games ;   Iceberg Interactive ;February 28, 2013 ;NAN;NAN
117;30599.0; Solar War ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   Snipefish Entertainment ;   Snipefish Entertainment ;August 20, 2013 ;NAN;NAN
118;30601.0; Tkl Online ;-- ;-- ;-- ;-- ;   PC ;   Role-Playing ;   KURONEKO SOFT ;   KURONEKO SOFT ;January 27, 2015 ;NAN;NAN
119;30602.0; LEGO Dimensions ;13½ Hours ;31½ Hours ;62½ Hours ;25 Hours ;   PlayStation 3, PlayStation 4, Wii U, Xbox 360, Xbox One ;NAN;   Traveller's Tales ;   Warner Bros. Interactive Entertainment ;September 27, 2015 ;September 29, 2015 ;NAN
120;30604.0; Uncharted: Drake’s Fortune ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
121;30605.0; Waialae Country Club: True Golf Classics ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
122;30606.0; Galactic Hitman ;22 Mins ;-- ;42 Mins ;32 Mins ;   PC ;NAN;   Digital Homicide Studios ;   Digital Homicide Studios ;September 17, 2015 ;NAN;NAN
123;30607.0; World Trigger: Borderless Mission ;-- ;11½ Hours ;-- ;11½ Hours ;NAN;NAN;   Artdink ;   Bandai Namco Games ;NAN;NAN;September 17, 2015 
124;30608.0; Wangan Midnight ;-- ;-- ;-- ;-- ;NAN;NAN;   Genki ;   Genki ;July 26, 2007 ;NAN;NAN
125;30609.0; Samurai Warriors 4-II ;33 Hours ;38½ Hours ;64½ Hours ;39 Hours ;   PC, PlayStation 3, PlayStation 4, PlayStation Vita ;NAN;   Koei Tecmo ;   Koei Tecmo ;September 29, 2015 ;October 02, 2015 ;February 11, 2015 
126;30610.0; el. ;29 Mins ;-- ;-- ;29 Mins ;   Mobile ;NAN;   GREE ;NAN;NAN;NAN;NAN
127;30611.0; BIOS ;-- ;-- ;-- ;-- ;   PC ;NAN;   PIXYUL ;   PIXYUL ;June 04, 2015 ;NAN;NAN
128;30612.0; Flamberge ;-- ;NAN;NAN;NAN;   PC ;NAN;   Hydezeke ;   Hydezeke ;March 25, 2015 ;March 25, 2015 ;NAN
129;30613.0; Football Tactics ;14½ Hours ;61 Hours ;-- ;38 Hours ;   PC ;   Sports ;   Creoteam ;   Creoteam ;June 01, 2015 ;NAN;NAN
130;30614.0; Star Command Galaxies ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   Warballoon ;   Warballoon ;September 17, 2015 ;NAN;NAN
131;30615.0; Super Indie Karts ;-- ;-- ;-- ;-- ;   PC ;   Racing ;   One Legged Seagull ;   One Legged Seagull ;May 06, 2015 ;NAN;NAN
132;30616.0; Deathmatch Village ;-- ;-- ;-- ;-- ;   PlayStation 3, PlayStation Vita ;NAN;   Bloober Team ;   Bloober Team ;NAN;August 07, 2013 ;NAN
133;30617.0; Explosionade ;1 Hours ;-- ;-- ;1 Hours ;   PC ;   Platform ;   Mommy's Best Games ;   Mommy's Best Games ;September 23, 2015 ;NAN;NAN
134;30618.0; Invokers Tournament ;8 Hours - 200 Hours ;-- ;-- ;NAN;   PlayStation 3, PlayStation 4 ;   Moba ;   StormBASIC ;NAN;June 09, 2015 ;NAN;NAN
135;30619.0; Kitten Squad ;4½ Hours ;5 Hours ;5 Hours ;5 Hours ;   Nintendo Switch, PlayStation 4 ;NAN;   PETA ;NAN;September 15, 2015 ;NAN;NAN
136;30621.0; Run Sackboy! Run! ;3½ Hours ;-- ;-- ;3½ Hours ;   Mobile, PlayStation Vita ;NAN;   Sony Computer Entertainment America ;NAN;March 31, 2015 ;NAN;NAN
137;30622.0; Trans-Galactic Tournament ;-- ;-- ;-- ;-- ;   PlayStation 4 ;   Battle Arena ;   Kiz Studios ;NAN;August 04, 2015 ;NAN;NAN
138;30623.0; Jotun ;5 Hours ;5½ Hours ;7 Hours ;5½ Hours ;   PC, Nintendo Switch, PlayStation 4, Wii U, Xbox One ;NAN;   Thunder Lotus Games ;   Thunder Lotus Games ;September 29, 2015 ;September 29, 2015 ;NAN
139;30625.0; Big Thinkers Kindergarten ;-- ;58 Mins ;-- ;58 Mins ;   PC ;   Educational ;NAN;   Humongous Entertainment ;August 18, 2015 ;NAN;NAN
140;30626.0; Pixel Space ;-- ;-- ;-- ;-- ;   PC ;NAN;   A Regular Gamer ;   A Regular Gamer ;July 27, 2015 ;NAN;NAN
141;30627.0; Sorcery! 3 ;7½ Hours ;7½ Hours ;11½ Hours ;8 Hours ;   Mobile, PC ;   Adventure ;   inkle ;NAN; 2015 ;NAN;NAN
142;30628.0; Summer Athletics ;-- ;-- ;-- ;-- ;   PC ;   Sports ;   49 Games ;   DTP Entertainment ;July 04, 2008 ;NAN;NAN
143;30629.0; League of Mermaids ;5 Hours ;-- ;27 Hours ;9½ Hours ;   PC ;NAN;   Alder Games ;   Legacy Games ;July 23, 2013 ;NAN;NAN
144;30630.0; Fritz For Fun 13 ;-- ;-- ;-- ;-- ;   PC ;   Board Game ;   Chessbase ;   Viva Media ;August 12, 2013 ;NAN;NAN
145;30631.0; Legends of Atlantis: Exodus ;6½ Hours ;8½ Hours ;8½ Hours ;8 Hours ;   PC ;   Strategy ;   Alder Games ;   Legacy Games ;April 09, 2012 ;NAN;NAN
146;30632.0; Stick RPG 2: Director's Cut ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
147;30634.0; Digger Online ;-- ;-- ;-- ;NAN;   PC ;NAN;   DiggerWorld ;   DiggerWorld ;June 02, 2015 ;NAN;NAN
148;30635.0; Heroes of Scene ;-- ;-- ;-- ;NAN;   PC ;   Massively Multiplayer ;   Icy Donut ;   Icy Donut ;August 26, 2015 ;NAN;NAN
149;30641.0; Naught Reawakening ;4½ Hours ;-- ;-- ;4½ Hours ;   PC ;NAN;   Wild Sphere ;   Genera Games ;September 10, 2015 ;September 10, 2015 ;NAN
150;30642.0; Thea: The Awakening ;17 Hours ;37 Hours ;72 Hours ;25½ Hours ;   Nintendo Switch, PC ;NAN;   MuHa Games ;   MuHa Games ;November 20, 2015 ;NAN;NAN
151;30643.0; The Escapists: The Walking Dead ;6½ Hours ;-- ;24 Hours ;10½ Hours ;   PC, Xbox One ;   Strategy ;   Team17 ;   Team17 ;September 30, 2015 ;NAN;NAN
152;30644.0; Daydreamer ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
153;30645.0; Might and magic heroes VII ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
154;30646.0; APT ;-- ;-- ;-- ;-- ;   PC ;NAN;   RIP Studios ;   RIP Studios ;August 27, 2015 ;NAN;NAN
155;30647.0; Deliverance (2015) ;-- ;-- ;-- ;-- ;   PC ;   First-Person ;   TBDTS Games ;   TBDTS Games ;August 31, 2015 ;August 31, 2015 ;NAN
156;30648.0; The Beginner's Guide ;1½ Hours ;1½ Hours ;1½ Hours ;1½ Hours ;   PC ;NAN;   Everything Unlimited ;   Everything Unlimited ;October 01, 2015 ;October 01, 2015 ;October 01, 2015 
157;30649.0; Wallace & Gromit: The Curse of the Were-Rabbit ;-- ;-- ;34 Hours ;34 Hours ;   PlayStation 2, Xbox ;   Platform ;   Frontier Developments ;   Konami ;October 07, 2005 ;NAN;NAN
158;30650.0; NHL 2K3 ;-- ;-- ;-- ;NAN;NAN;   Sports ;   Treyarch ;NAN;November 10, 2002 ;NAN;NAN
159;30651.0; BlastZone 2 ;26 Mins ;30 Mins ;-- ;28 Mins ;   PC ;NAN;   Matt Edzegna ;   Black Shell Media ;February 15, 2015 ;NAN;NAN
160;30652.0; RC Mini Racers ;-- ;1½ Hours ;2 Hours ;2 Hours ;   PC ;   Racing ;   Decane ;   Decane ;July 16, 2015 ;NAN;NAN
161;30653.0; Deadlands Noir: That Old Time Religion ;45 Mins ;2½ Hours ;6½ Hours ;3 Hours ;   PC ;   Adventure ;   SmiteWorks USA ;   SmiteWorks USA ;July 03, 2015 ;NAN;NAN
