;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
27;10480.0; Tomb Raider: The Last Revelation ;16½ Hours ;23½ Hours ;24 Hours ;21 Hours ;   Dreamcast, PC, PlayStation ;NAN;   Core Design ;   Eidos Interactive ;October 31, 1999 ;June 18, 1999 ;July 19, 2000 
28;10481.0; Tomb Raider: The Lost Artifact ;3½ Hours ;5½ Hours ;6½ Hours ;5 Hours ;   PC ;NAN;   Core Design ;   Eidos Interactive ;March 08, 2000 ;NAN;NAN
29;10482.0; Tomb Raider: Underworld ;10 Hours ;12 Hours ;19 Hours ;11 Hours ;   Nintendo DS, PC, PlayStation 2, PlayStation 3, Wii, Xbox 360, Xbox One ;NAN;NAN;   Eidos Interactive ;November 18, 2008 ;November 21, 2008 ;NAN
30;10483.0; Tomba! ;7½ Hours ;8 Hours ;10 Hours ;8½ Hours ;   PlayStation ;   Adventure ;   Whoopee Camp ;NAN;June 30, 1998 ;NAN;December 18, 1997 
31;10484.0; Tomba! 2: The Evil Swine Return ;10 Hours ;15½ Hours ;18 Hours ;16 Hours ;   PlayStation ;NAN;   Whoopee Camp ;   Sony Computer Entertainment ;December 31, 1999 ;NAN;October 28, 1999 
32;10485.0; Tombs & Treasure ;6 Hours ;-- ;-- ;6 Hours ;   NES ;NAN;   Nihon Falcom ;   Infocom ;June 1991 ;NAN;August 03, 1988 
33;10486.0; Tomena Sanner ;-- ;-- ;-- ;-- ;   Wii ;   Action ;NAN;   Konami ;February 08, 2010 ;NAN;NAN
34;10487.0; Tomorrow Never Dies ;5 Hours ;9 Hours ;10½ Hours ;6½ Hours ;   PlayStation, PlayStation 2 ;NAN;   Black Ops ;NAN;November 16, 1999 ;NAN;NAN
35;10488.0; Tonic Trouble ;6½ Hours ;10 Hours ;10½ Hours ;8½ Hours ;   Game Boy Color, Nintendo 64, PC ;   Platform ;   Ubisoft Montreal ;   Ubisoft ;August 31, 1999 ;October 24, 1999 ;NAN
36;10489.0; Tony Hawk's American Wasteland ;10½ Hours ;13 Hours ;15½ Hours ;12 Hours ;   Nintendo GameCube, PC, PlayStation 2, Xbox, Xbox 360 ;NAN;   Neversoft ;NAN;October 18, 2005 ;NAN;NAN
37;10491.0; Tony Hawk's Pro Skater ;5 Hours ;9 Hours ;15½ Hours ;7 Hours ;   Dreamcast, Game Boy Color, Nintendo 64, PC, PlayStation ;   Extreme sports ;NAN;NAN;August 31, 1999 ; 2000 ;March 30, 2000 
38;10492.0; Tony Hawk's Pro Skater 2 ;9h ;9h ;-- ;9h ;   Dreamcast, Game Boy Advance, Game Boy Color, Nintendo 64, PC, PlayStation, PlayStation 2 ;NAN;NAN;   Activision ;September 20, 2000 ;September 29, 2000 ;March 08, 2001 
39;10493.0; Tony Hawk's Pro Skater 2X ;1½ Hours ;3 Hours ;3½ Hours ;3 Hours ;   Xbox ;   Sports ;   Treyarch ;   Activision ;November 14, 2001 ;NAN;NAN
40;10494.0; Tony Hawk's Pro Skater 3 ;9 Hours ;15½ Hours ;35½ Hours ;14 Hours ;   Game Boy Advance, Game Boy Color, Nintendo 64, Nintendo GameCube, PC, PlayStation, PlayStation 2, Xbox ;   Sports ;   Neversoft ;   Activision ;October 28, 2001 ;NAN;NAN
41;10495.0; Tony Hawk's Pro Skater 3 (GBA) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
42;10496.0; Tony Hawk's Pro Skater 4 ;11½ Hours ;16 Hours ;27½ Hours ;14½ Hours ;   Game Boy Advance, PC, Nintendo GameCube, PlayStation, PlayStation 2, Xbox ;   Sports ;NAN;   Activision ;October 23, 2002 ;NAN;NAN
43;10498.0; Tony Hawk's Project 8 ;14½ Hours ;17 Hours ;38 Hours ;18½ Hours ;   PlayStation 2, PlayStation 3, PlayStation Portable, Xbox, Xbox 360 ;NAN;NAN;   Activision ;November 07, 2006 ;November 17, 2006 ;NAN
44;10501.0; Tony Hawk's Proving Ground ;NAN;NAN;NAN;NAN;   Nintendo DS, PlayStation 2, PlayStation 3, Wii, Xbox 360 ;NAN;NAN;   Activision ;October 15, 2007 ;November 02, 2007 ;NAN
45;10503.0; Tony Hawk's Underground ;6½ Hours ;9½ Hours ;16½ Hours ;8½ Hours ;   Game Boy Advance, Nintendo GameCube, PC, PlayStation 2, Xbox, Xbox 360 ;NAN;NAN;   Activision ;October 27, 2003 ;NAN;NAN
46;10504.0; Tony Hawk's Underground 2 ;7½ Hours ;12½ Hours ;18 Hours ;10 Hours ;   Game Boy Advance, Nintendo GameCube, PC, PlayStation 2, PlayStation Portable, Xbox ;   Sports ;   Neversoft ;   Activision ;October 05, 2004 ;NAN;NAN
47;10506.0; Tony Tough and the Night of Roasted Moths ;-- ;-- ;11 Hours ;11 Hours ;   PC ;NAN;   Nayma Software ;   Nayma Software ;NAN;NAN;NAN
48;10507.0; Too Human ;13 Hours ;21½ Hours ;46½ Hours ;17 Hours ;   Xbox 360 ;NAN;   Silicon Knights ;   Microsoft Game Studios ;August 19, 2008 ;August 29, 2008 ;NAN
49;10508.0; Toobin' ;9 Hours ;-- ;-- ;9 Hours ;NAN;NAN;   Atari Games ;   Domark ; 1988 ; 1988 ;NAN
50;10509.0; Toonstruck ;7½ Hours ;9 Hours ;10 Hours ;8 Hours ;   PC ;   Adventure ;   Burst Studios ;   Virgin Interactive ;October 31, 1996 ;November 1996 ;NAN
51;10510.0; Toontown Online ;30 Hours ;-- ;NAN;NAN;   PC ;   MMORPG ;   Walt Disney Internet Group ;   The Walt Disney Company ;October 06, 2005 ;NAN;NAN
52;10511.0; Tootuff's World ;2½ Hours ;-- ;-- ;2½ Hours ;NAN;NAN;   Atari ;   Atari ;NAN;NAN;NAN
53;10512.0; Top Gear ;3 Hours ;-- ;5½ Hours ;3½ Hours ;   Super Nintendo ;   Racing ;   Gremlin Graphics ;   Kemco ;April 16, 1992 ;November 19, 1992 ;March 27, 1992 
54;10513.0; Top Gear 2 ;4 Hours ;5½ Hours ;6½ Hours ;6 Hours ;   Sega Mega Drive/Genesis, Super Nintendo ;   Racing ;   Gremlin Interactive ;NAN;September 1993 ; 1994 ;December 22, 1993 
55;10514.0; Top Gear 3000 ;3½ Hours ;-- ;-- ;3½ Hours ;   Super Nintendo ;   Arcade-style racing ;   Gremlin Graphics ;NAN;April 27, 1995 ; 1995 ;April 28, 1995 
56;10515.0; Top Gun (1987) ;2 Hours ;2 Hours ;-- ;2 Hours ;   NES ;   Action ;   Konami Corporation ;   Konami Corporation ; 1987 ;NAN;NAN
57;10516.0; Top Gun: The Second Mission ;-- ;-- ;-- ;-- ;   NES ;   Flight Combat ;   Konami ;   Konami ;January 1990 ;NAN;NAN
58;10517.0; Top Hunter: Roddy & Cathy ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
59;10518.0; Top Players Tennis ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
60;10519.0; Top Skater ;5 Hours ;-- ;-- ;5 Hours ;NAN;   Sports ;   Sega ;   Sega ;May 1997 ;NAN;NAN
61;10520.0; Top Spin ;10 Hours ;-- ;-- ;NAN;   PC, PlayStation 2, Xbox ;   Sports ;   PAM Development ;NAN;October 28, 2003 ;November 10, 2004 ;NAN
62;10521.0; Top Spin 2 ;10 Hours ;-- ;-- ;10 Hours ;   Xbox 360 ;   Sports ;   Indie Built ;   2K Games ;March 29, 2006 ;April 07, 2006 ;August 03, 2006 
63;10522.0; Top Spin 3 ;-- ;-- ;-- ;NAN;   PlayStation 3, Xbox 360 ;   Sports ;   PAM Development ;   2K Sports ;June 23, 2008 ;June 20, 2008 ;NAN
64;10523.0; Top Spin 4 ;25 Hours ;-- ;-- ;NAN;   PlayStation 3, Wii, Xbox 360 ;   Sports ;   2K Czech ;   2K Sports ;March 15, 2011 ;March 18, 2011 ;NAN
65;10524.0; Top Trumps: Doctor Who ;-- ;-- ;4½ Hours ;4½ Hours ;NAN;   Card Game ;   Ironstone Partners ;   Eidos Interactive ;NAN;May 16, 2008 ;NAN
66;10525.0; Top Trumps: Dogs & Dinosaurs ;-- ;-- ;10 Hours ;10 Hours ;NAN;   Strategy ;   Winning Moves ;   Ubisoft ;NAN;December 14, 2007 ;NAN
67;10526.0; Toradora! Portable ;-- ;12 Hours ;-- ;12 Hours ;   PlayStation Portable ;   Visual Novel ;   guyzware ;   Namco Bandai Games ;NAN;NAN;April 30, 2009 
68;10527.0; Torchlight ;14½ Hours ;21½ Hours ;44 Hours ;19 Hours ;   PC, Xbox 360, Xbox One ;NAN;   Runic Games ;   Runic Games ;October 27, 2009 ;NAN;NAN
69;10528.0; Torchlight II ;20½ Hours ;28½ Hours ;73½ Hours ;27 Hours ;   PC, Nintendo Switch, PlayStation 4, Xbox One ;NAN;   Runic Games ;   Runic Games ;September 20, 2012 ;September 20, 2012 ;NAN
70;10529.0; Toriko: Gourmet Survival ;-- ;-- ;-- ;-- ;   PlayStation Portable ;   Action ;NAN;   Bandai Games ;NAN;NAN;NAN
71;10531.0; Torin's Passage ;5 Hours ;-- ;-- ;5 Hours ;   PC ;   Adventure ;   Sierra On-Line ;   Sierra On-Line ; 1995 ;NAN;NAN
72;10532.0; Torino 2006 ;-- ;-- ;-- ;NAN;   PC ;   Sports ;   49Games ;   2K Sports ;January 24, 2006 ;January 27, 2006 ;NAN
73;10533.0; Torment: Tides of Numenera ;26 Hours ;33½ Hours ;49 Hours ;35½ Hours ;   PC, PlayStation 4, Xbox One ;   Role-Playing ;   inXile Entertainment ;   inXile Entertainment ;February 28, 2017 ;NAN;NAN
74;10535.0; Torneko no Daibouken: Fushigi no Dungeon ;6 Hours ;14 Hours ;-- ;13½ Hours ;   Super Nintendo ;NAN;   Chunsoft ;   Chunsoft ;NAN;NAN;September 19, 1993 
75;10536.0; Torneko: The Last Hope ;13½ Hours ;63½ Hours ;-- ;25 Hours ;   PlayStation ;   Role-playing ;NAN;   Enix ;November 15, 2000 ;NAN;September 15, 1999 
76;10537.0; Torus Trooper ;-- ;-- ;-- ;-- ;NAN;NAN;   ABA Games ;   ABA Games ;November 11, 2004 ;NAN;NAN
77;10538.0; Tory Aikman Football ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
78;10539.0; Total Annihilation ;20 Hours ;35½ Hours ;57 Hours ;25 Hours ;   PC ;   Real-time strategy ;   Cavedog Entertainment ;   GT Interactive ;September 30, 1997 ;NAN;NAN
79;10540.0; Total Annihilation: Battle Tactics ;8 Hours ;-- ;-- ;8 Hours ;   PC ;   Real time strategy ;   Cavedog Entertainment ;   GT Interactive ;June 30, 1998 ;NAN;NAN
80;10541.0; Total Annihilation: Kingdoms ;18 Hours ;-- ;-- ;18 Hours ;   PC ;   Real-time strategy ;   Cavedog Entertainment ;   GT Interactive ;June 25, 1999 ;NAN;NAN
81;10542.0; Total Annihilation: Kingdoms - The Iron Plague ;20 Hours ;-- ;-- ;20 Hours ;   PC ;   Real-time strategy ;   Cavedog Entertainment ;   GT Interactive ;March 06, 2000 ;March 06, 2000 ;NAN
82;10543.0; Total Annihilation: The Core Contingency ;17 Hours ;-- ;-- ;17 Hours ;   PC ;   Real-time strategy ;   Cavedog Entertainment ;   GT Interactive ;April 30, 1998 ;April 30, 1998 ;NAN
83;10545.0; Total Recall ;2 Hours ;-- ;-- ;2 Hours ;   NES ;NAN;   Interplay ;   Acclaim ;August 1990 ; 1990 ;NAN
84;10546.0; Total War Battles: Shogun ;10 Hours ;14 Hours ;17 Hours ;14½ Hours ;   Mobile, PC ;   Strategy ;   The Creative Assembly ;   Sega ;August 29, 2012 ;NAN;NAN
85;10548.0; Total War: Shogun 2 ;26 Hours ;56 Hours ;162 Hours ;42½ Hours ;   PC ;   Turn-Based ;   The Creative Assembly ;   Sega ;March 15, 2011 ;March 15, 2011 ;NAN
86;10549.0; Totally Rad ;41 Mins ;-- ;58 Mins ;50 Mins ;   NES ;NAN;   Aicom ;   Jaleco ;March 1991 ;NAN;September 1990 
87;10550.0; Totally Tiny Arcade ;-- ;-- ;-- ;NAN;NAN;   Compilation ;NAN;NAN;NAN;NAN;NAN
88;10552.0; Touch Detective ;6 Hours ;8½ Hours ;9½ Hours ;7½ Hours ;   Nintendo 3DS, Nintendo DS ;   Adventure ;   BeeWorks ;NAN;October 24, 2006 ;March 23, 2007 ;April 13, 2006 
89;10553.0; Touch Detective 2 1/2 ;5½ Hours ;7 Hours ;7 Hours ;7 Hours ;   Nintendo DS ;   Adventure ;   BeeWorks ;NAN;October 09, 2007 ;November 23, 2007 ;May 24, 2007 
90;10554.0; Touch My Katamari ;2½ Hours ;4½ Hours ;12½ Hours ;3½ Hours ;   PlayStation Vita ;NAN;   Namco Bandai ;   Namco Bandai ;February 22, 2012 ;February 22, 2012 ;December 17, 2011 
91;10555.0; Touch the Dead ;3 Hours ;-- ;-- ;3 Hours ;   Nintendo DS ;NAN;   Dream On Studio ;   Eidos Interactive ;May 15, 2007 ;May 30, 2007 ;NAN
92;10556.0; TouchMaster ;-- ;-- ;11 Hours ;11 Hours ;   Nintendo DS ;NAN;   Midway Games ;   Midway Games ;June 25, 2007 ;NAN;NAN
93;10557.0; Toughman Contest ;-- ;-- ;-- ;-- ;NAN;   Sports ;NAN;   Electronic Arts ; 1995 ;NAN;NAN
94;10558.0; Tougi Ou: King Colossus ;6½ Hours ;9½ Hours ;-- ;7 Hours ;   Sega Mega Drive/Genesis ;NAN;   Sega ;   Sega ;NAN;NAN;June 26, 1992 
95;10559.0; Touhou Hisouten ~ Scarlet Weather Rhapsody. ;-- ;6 Hours ;-- ;6 Hours ;   PC ;   Fighting ;NAN;   Twilight Frontier ;NAN;NAN;May 25, 2008 
96;10560.0; Touhou Hisoutensoku ~ Chase the Enigma of the Superdreadnought Guignol ;-- ;-- ;-- ;-- ;   PC ;   Fighting ;NAN;   Twilight Frontier ;NAN;NAN;August 15, 2009 
97;10561.0; Touhou Kaeidzuka ~ Phantasmagoria of Flower View ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
98;10562.0; Touhou Koumakyou: The Embodiment of Scarlet Devil ;1 Hours ;16½ Hours ;210 Hours ;7 Hours ;   PC ;   Scrolling Shooter ;   Team Shanghai Alice ;   Team Shanghai Alice ;August 11, 2002 ;NAN;NAN
99;10563.0; Touhou Seirensen ~ Undefined Fantastic Object ;1 Hours ;10 Hours ;50 Hours ;6 Hours ;   PC ;NAN;   Team Shanghai Alice ;   Team Shanghai Alice ;NAN;NAN;August 15, 2009 
100;10564.0; Touhou Shinreibyou: Ten Desires ;35 Mins ;10½ Hours ;30 Hours ;4 Hours ;   PC ;NAN;   Team Shanghai Alice ;   Team Shanghai Alice ;NAN;NAN;August 12, 2011 
101;10566.0; Touring Car Challenge ;7½ Hours ;20 Hours ;-- ;9 Hours ;   PC, PlayStation ;   Racing ;   Codemasters ;   Codemasters ;October 31, 1999 ;NAN;NAN
102;10567.0; Tourist Trophy ;24½ Hours ;25 Hours ;-- ;25 Hours ;   PlayStation 2 ;NAN;   Polyphony Digital ;   Sony Computer Entertainment ;April 04, 2006 ;May 29, 2005 ;February 02, 2006 
103;10569.0; Tower Bloxx Deluxe ;-- ;-- ;-- ;-- ;NAN;   Strategy ;   Digital Chocolate ;NAN;February 2008 ;February 2008 ;NAN
104;10570.0; Tower Defense: Lost Earth ;-- ;-- ;-- ;-- ;NAN;NAN;   Com2uS ;   Com2uS ;NAN;NAN;NAN
105;10572.0; Tower of Goluaga ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
106;10573.0; Tower of Heaven ;28 Mins ;-- ;1 Hours ;31 Mins ;   Browser, PC ;NAN;   Askiisoft ;NAN; 2009 ; 2009 ;NAN
107;10574.0; Tower Wars ;3 Hours ;3½ Hours ;4 Hours ;3½ Hours ;   PC ;   Tower Defense ;   SuperVillain Studios ;   SuperVillain Studios ;August 04, 2012 ;NAN;NAN
108;10575.0; Towering Inferno ;30 Mins ;-- ;-- ;30 Mins ;   Atari 2600 ;   Action ;   US Games ;   US Games ; 1982 ;NAN;NAN
109;10576.0; Towers II: Plight of the Stargazer ;-- ;-- ;-- ;-- ;NAN;NAN;   JV Games ;   Telegames ;June 01, 1995 ;NAN;NAN
110;10577.0; Towers: Lord Baniff's Deceit ;15½ Hours ;-- ;-- ;15½ Hours ;NAN;   Role-Playing ;   JV Games ;   Telegames ;January 01, 1993 ;NAN;NAN
111;10578.0; Town & Country II: Thrilla's Surfari ;-- ;-- ;-- ;-- ;NAN;   Action ;   Sculptured Software ;   LJN ;March 1992 ;NAN;NAN
112;10579.0; Town & Country Surf Designs: Thrilla's Surfari ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
113;10580.0; Town & Country Surf Designs: Wood & Water Rage ;1½ Hours ;-- ;-- ;1½ Hours ;   NES ;   Sports ;   LJN ;   LJN ;February 1998 ;NAN;NAN
114;10581.0; Town of Fears ;-- ;-- ;2½ Hours ;2½ Hours ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
115;10582.0; Towns (2012) ;15 Hours ;-- ;-- ;15 Hours ;   PC ;   Real-Time ;   SMP ;   Smp ;November 07, 2012 ;November 07, 2012 ;NAN
116;10583.0; Toxic Crusaders ;52 Mins ;-- ;3 Hours ;1 Hours ;   Game Boy, NES ;   Beat 'em Up ;NAN;NAN; 1992 ;NAN;NAN
117;10585.0; Toy Soldiers ;6 Hours ;12½ Hours ;23 Hours ;8½ Hours ;   PC, Xbox 360, Xbox One ;NAN;   Signal Studios ;   Microsoft Game Studios ;March 03, 2010 ;NAN;NAN
118;10586.0; Toy Soldiers: Cold War ;4 Hours ;8 Hours ;11½ Hours ;5 Hours ;   Xbox 360, Xbox One ;NAN;   Signal Studios ;   Microsoft Studios ;August 17, 2011 ;August 17, 2011 ;NAN
119;10587.0; Toy Story ;1½ Hours ;2 Hours ;2 Hours ;1½ Hours ;   Game Boy, PC, Sega Mega Drive/Genesis, Super Nintendo ;NAN;   Traveller ;NAN;April 25, 1996 ;April 25, 1996 ;April 26, 1996 
120;10588.0; Toy Story 2: Buzz Lightyear to the Rescue ;7½ Hours ;8½ Hours ;9 Hours ;8½ Hours ;   Dreamcast, Nintendo 64, PC, PlayStation, PlayStation 2, PlayStation 3 ;   Platformer ;   Traveller's Tales ;   Activision ;November 30, 1999 ;NAN;NAN
121;10589.0; Toy Story 3: The Video Game ;5 Hours ;8 Hours ;18½ Hours ;7 Hours ;   Mobile, Nintendo DS, PC, PlayStation 2, PlayStation 3, PlayStation Portable, Wii, Xbox 360 ;NAN;   Avalanche Software ;   Disney Interactive Studios ;June 15, 2010 ;July 16, 2010 ;July 08, 2010 
122;10590.0; Toy Story Racer ;55 Mins ;-- ;9½ Hours ;7½ Hours ;   Game Boy Color, PlayStation ;   Racing ;   Traveller's Tales ;   Activision ;March 23, 2001 ;NAN;NAN
123;10591.0; Trace Memory ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
124;10592.0; Track & Field ;18 Mins ;-- ;-- ;NAN;   Game Boy, NES, Xbox 360 ;   Sports ;   Konami ;   Konami ; 1983 ;NAN;NAN
125;10593.0; Track & Field II ;1 Hours ;-- ;-- ;1 Hours ;   NES ;   Sports ;   Konami ;   Konami ; 1988 ; 1988 ;NAN
126;10594.0; TrackMania 2: Canyon ;13 Hours ;19½ Hours ;38 Hours ;22½ Hours ;   PC ;   Racing ;   Nadeo ;   Ubisoft ;September 14, 2011 ;September 14, 2011 ;NAN
127;10596.0; TrackMania Nations Forever ;13½ Hours ;55 Hours ;182 Hours ;23½ Hours ;   PC ;   Racing ;   Nadeo ;   Ubisoft ;April 16, 2008 ;April 16, 2008 ;NAN
128;10597.0; TrackMania United ;12 Hours ;32 Hours ;57 Hours ;33½ Hours ;   PC ;   Racing ;   Nadeo ;   Various ;November 17, 2006 ;NAN;NAN
129;10598.0; The Legend of Heroes: Trails to Azure ;44½ Hours ;69½ Hours ;98½ Hours ;69½ Hours ;   Nintendo Switch, PC, PlayStation 4, PlayStation Portable ;NAN;NAN;NAN; 2023 ; 2023 ;September 29, 2011 
130;10599.0; The Legend of Heroes: Trails from Zero ;40½ Hours ;63 Hours ;75½ Hours ;60½ Hours ;   Nintendo Switch, PC, PlayStation 4, PlayStation Portable, PlayStation Vita ;NAN;   Nihon Falcom ;NAN; 2022 ; 2022 ;October 30, 2010 
131;10600.0; Train Simulator ;-- ;-- ;-- ;-- ;NAN;   Simulation ;NAN;   Microsoft Studios ;NAN;NAN;NAN
132;10601.0; Train Simulator 2013 ;-- ;-- ;-- ;-- ;NAN;   Simulation ;NAN;   Tri Synergy ;NAN;NAN;NAN
