;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
20;76023.0; The Walking Dead: Episode 3 - Long Road Ahead ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
21;76024.0; The Walking Dead: Episode 4 - Around Every Corner ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22;76025.0; The Walking Dead: Episode 5 - No Time Left ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
23;76026.0; SILICON RISING ;-- ;-- ;-- ;-- ;   PC ;NAN;   Kukrgame ;   Kukrgame ;February 13, 2020 ;February 13, 2020 ;NAN
24;76027.0; Wacky Spores: The Chase ;-- ;-- ;-- ;-- ;   PC ;NAN;   Lorenzo Bellincampi ;   Lorenzo Bellincampi ;February 10, 2017 ;February 10, 2017 ;NAN
25;76028.0; Shieldwall Chronicles: Swords of the North ;-- ;-- ;-- ;-- ;   PC ;   Role-Playing ;   Wave Light Games ;   Wave Light Games ;December 16, 2018 ;December 16, 2018 ;NAN
26;76030.0; LEGO Star Wars: The Force Awakens- Poe's Quest for Survival ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
27;76031.0; LEGO Star Wars: The Force Awakens- Escape from Starkiller Base ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
28;76032.0; Causeway ;-- ;-- ;40 Mins ;40 Mins ;   PC ;NAN;   Yarn Spinner ;NAN;NAN;NAN;NAN
29;76033.0; ESPN NBA 2Night 2002 ;-- ;-- ;-- ;-- ;   PlayStation 2, Xbox ;   Sports ;   Konami ;   Konami ;February 25, 2002 ;NAN;NAN
30;76034.0; ESPN NFL Primetime 2002 ;-- ;-- ;-- ;-- ;   PC, PlayStation 2, Xbox ;   Sports ;   Konami ;   Konami ;December 02, 2001 ;NAN;NAN
31;76035.0; ESPN X Games Snowboarding 2002 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
32;76036.0; Exhibition Demo Disc for Xbox ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
33;76037.0; NBA Inside Drive 2002 ;-- ;-- ;-- ;NAN;   Xbox ;   Sports ;   High Voltage Software ;   Microsoft Game Studios ;January 21, 2002 ;NAN;NAN
34;76038.0; NBA Inside Drive 2003 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
35;76039.0; EverQuest: The Buried Sea ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
36;76040.0; Stray Souls 2: Stolen Memories ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
37;76043.0; Dark Tales: Die Geister der Toten ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
38;76044.0; Tokaido ;20 Mins ;-- ;-- ;20 Mins ;   Mobile, PC ;NAN;   Funforge ;   Funforge ;December 04, 2017 ;December 04, 2017 ;NAN
39;76045.0; Abode 2 ;1½ Hours ;2 Hours ;-- ;2 Hours ;   PC ;   Adventure ;   Overflow ;   Overflow ;November 07, 2019 ;November 07, 2019 ;NAN
40;76046.0; Echo Grotto ;-- ;-- ;-- ;-- ;   PC ;   Virtual Reality ;   Gaugepunk Games ;   Gaugepunk Games ;September 20, 2017 ;September 20, 2017 ;NAN
41;76047.0; PROZE: Enlightenment ;4½ Hours ;-- ;-- ;4½ Hours ;   PC ;NAN;   SignSine ;   SignSine ;April 25, 2019 ;April 25, 2019 ;NAN
42;76048.0; RuneSage ;-- ;-- ;-- ;-- ;   PC ;NAN;   George Gilbert ;   George Gilbert ;September 28, 2017 ;September 28, 2017 ;NAN
43;76049.0; UNTITLED (2017) ;-- ;-- ;-- ;-- ;   PC ;NAN;   Bean Boy Games ;   Bean Boy Games ;June 02, 2017 ;June 02, 2017 ;NAN
44;76050.0; Temple of the Lizardmen ;45 Mins ;-- ;-- ;45 Mins ;   Linux, Mac, PC ;NAN;   Alando1 ;NAN;February 2009 ;February 2009 ;February 2009 
45;76051.0; Temple of the Lizardmen II ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
46;76052.0; Doom: It Only Gets Worse ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
47;76053.0; GITADORA ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
48;76054.0; Escape First 3 ;-- ;-- ;5 Hours ;5 Hours ;   Nintendo Switch, PC ;   Adventure ;   OnSkull Games ;   OnSkull Games ;March 21, 2020 ;March 21, 2020 ;NAN
49;76055.0; Bram Stoker's Dracula (Game Boy) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
50;76056.0; Pump It Up! The OBG ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
51;76057.0; Pump It Up! Perfect Collection ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
52;76058.0; Passional: Dance Super Station ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
53;76059.0; Club Football 2005 Manchester United ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
54;76060.0; Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
55;76061.0; Thunderbirds (2000) ;-- ;-- ;-- ;-- ;   Game Boy Color ;   Action ;   Pukka Games ;   SCi ;NAN;December 01, 2000 ;NAN
56;76062.0; The Lost Cases of Sherlock Holmes ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
57;76063.0; Submachine 7: The Core ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
58;76064.0; Hatsune Miku Project Diva Megamix39s ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
59;76065.0; Reiko's Fragments ;-- ;-- ;-- ;-- ;   PC ;NAN;   Pixel Canvas Studios ;   Pixel Canvas Studios ;October 28, 2019 ;October 28, 2019 ;NAN
60;76066.0; The Cooking Game VR ;-- ;-- ;-- ;-- ;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
61;76067.0; Dog's Garden ;-- ;-- ;-- ;-- ;   Mobile, PC ;NAN;   Bodroid ;NAN;January 20, 2019 ;January 20, 2019 ;NAN
62;76068.0; FINAL MATCH ;-- ;-- ;-- ;-- ;   PC ;   Card Game ;   Awakened ;   Awakened ;January 18, 2018 ;January 18, 2018 ;NAN
63;76069.0; Steamy Sextet ;-- ;-- ;21 Mins ;21 Mins ;   PC ;   Visual Novel ;   Belgerum ;   Belgerum ;January 13, 2020 ;January 13, 2020 ;NAN
64;76070.0; You... and who else? ;-- ;-- ;-- ;-- ;   PC ;   Role-Playing ;   Aldorlea Games ;   Aldorlea Games ;March 17, 2017 ;March 17, 2017 ;NAN
65;76071.0; The Clue! ;-- ;-- ;-- ;-- ;NAN;   Strategy ;   And Avoid Panic By ;   neo Software ;NAN;NAN;NAN
66;76072.0; The Sting! ;7½ Hours ;10½ Hours ;12 Hours ;9½ Hours ;   PC ;   Strategy ;   neo Software ;   JoWooD Entertainment ;January 01, 2001 ;NAN;NAN
67;76073.0; Boet Fighter ;-- ;-- ;-- ;-- ;   PC ;   Beat 'em Up ;   Califourways ;   Califourways ;October 08, 2019 ;October 08, 2019 ;NAN
68;76074.0; Butt ugly martian Martian boot camp. ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
69;76075.0; TrackMania (2020) ;6 Hours ;47½ Hours ;-- ;13 Hours ;   PC ;NAN;   Ubisoft Nadeo ;   Ubisoft ;July 01, 2020 ;July 01, 2020 ;NAN
70;76076.0; Ape Escape: SaruSaru Big Mission ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
71;76077.0; Ape Escape Quest ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
72;76078.0; Invizimals: Las Tribus Perdidas ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
73;76079.0; Invizimals: La otra dimension ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
74;76080.0; flameswolf ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
75;76081.0; Ape Escape Move ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
76;76082.0; Welcome to Primrose Lake ;7 Hours ;-- ;7½ Hours ;7½ Hours ;   Nintendo Switch ;NAN;   Sqrt3 ;   iWin ;September 01, 2019 ;September 01, 2019 ;NAN
77;76083.0; Rayman 10 Aniversario (Edicion Limitada) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
78;76084.0; Half-Life Generation ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
79;76085.0; Mission: It's Complicated ;1½ Hours ;1½ Hours ;-- ;1½ Hours ;   PC ;NAN;   Schell Games ;   Schell Games ;February 14, 2020 ;February 14, 2020 ;NAN
80;76086.0; Unfair Mario ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
81;76087.0; The Magic Poo Machine ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
82;76088.0; Elon Must: Road to Respect ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
83;76089.0; Star Trek: Deep Space Nine: Harbinger ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
84;76090.0; Harem Girl: Alicia ;-- ;-- ;24 Mins ;24 Mins ;   PC ;   Puzzle ;   Switch Fire Games ;   Dharker Studios ;March 20, 2020 ;March 20, 2020 ;NAN
85;76091.0; Aimbeast ;-- ;-- ;-- ;-- ;   PC ;NAN;   Outstrive ;   Outstrive ;May 13, 2020 ;May 13, 2020 ;NAN
86;76093.0; Levelhead ;6 Hours ;11 Hours ;41 Hours ;11 Hours ;   PC, Xbox One ;NAN;   Butterscotch Shenanigans ;   Butterscotch Shenanigans ;April 18, 2019 ;April 18, 2019 ;NAN
87;76094.0; Icebreaker ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
88;76095.0; Jurassic Park Interactive ;-- ;-- ;-- ;-- ;   3DO ;   Action ;   3DO ;   Universal Interactive ; 1994 ;NAN;December 02, 1994 
89;76096.0; Forever Worlds ;2 Hours ;-- ;-- ;2 Hours ;   PC ;NAN;   Hexagon Entertainment ;   The Adventure Company ;April 05, 2004 ;NAN;NAN
90;76097.0; Youtube ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
91;76098.0; Droiyan 2: Absolute Monarch ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
92;76099.0; Fury of the Furries ;-- ;-- ;-- ;-- ;   Amiga, PC ;NAN;   Kalisto ;   Mindscape ; 1993 ; 1993 ;NAN
93;76101.0; Labyrinth (1981) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
94;76102.0; Sono ;15 Mins ;-- ;19 Mins ;15 Mins ;   PC ;   Adventure ;   ChillSwitch Games ;   Dead Thread Games ;March 06, 2020 ;March 06, 2020 ;NAN
95;76103.0; Inner Kung Fu Game ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
96;76104.0; Trollface Quest 2 ;19 Mins ;-- ;36 Mins ;27 Mins ;   Browser, PC ;   Point-and-Click ;   PPLLAAYY ;NAN;NAN;NAN;NAN
97;76105.0; Troll Tale ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
98;76106.0; Trollface Quest Sports ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
99;76107.0; Falling Obama ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
100;76108.0; Trollface Launch ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
101;76109.0; Kick Out YTroll ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
102;76110.0; Twin Breaker: A Sacred Symbols Adventure ;3 Hours ;4½ Hours ;10 Hours ;4½ Hours ;   Nintendo Switch, PlayStation 4, PlayStation Vita, Xbox One ;NAN;   Lillymo Games ;   Lillymo Games ;March 24, 2020 ;NAN;NAN
103;76113.0; Tale of Enki: Pilgrimage ;-- ;-- ;-- ;-- ;   PC ;NAN;NAN;NAN;January 29, 2019 ;January 29, 2019 ;NAN
104;76114.0; Sanctus Mortem ;-- ;-- ;-- ;-- ;   PC ;NAN;   Kisareth Studios ;   Avalon Lee Productions ;November 16, 2018 ;November 16, 2018 ;NAN
105;76115.0; Mysterious Realms RPG ;-- ;-- ;-- ;-- ;   PC ;   Role-Playing ;   Itharius ;   Itharius ;October 25, 2018 ;October 25, 2018 ;NAN
106;76116.0; Bogatyr ;-- ;-- ;5 Hours ;5 Hours ;   PC ;   Role-Playing ;   the Bratans ;   the Bratans ;January 28, 2020 ;January 28, 2020 ;NAN
107;76117.0; The Legend of the Dragonflame High School 2 ;-- ;-- ;-- ;-- ;   PC ;   Beat 'em Up ;   HUNTERS ;   Hunters ;March 22, 2019 ;March 22, 2019 ;NAN
108;76118.0; Angel and Devil,ninja,sushi,tempura,panda and the statue of liberty ;-- ;-- ;-- ;-- ;   PC ;   Shooter ;   Hunters ;   Hunters ;September 14, 2018 ;September 14, 2018 ;NAN
109;76119.0; Without A Voice ;44 Mins ;1 Hours ;1½ Hours ;1 Hours ;   PC ;   Visual Novel ;   L³ ;   Bellhouse ;March 20, 2020 ;March 20, 2020 ;NAN
110;76120.0; Deadly Station ;-- ;-- ;1½ Hours ;1½ Hours ;   PC ;NAN;   RPG Adventures Team ;   RPG Adventures Team ;March 01, 2020 ;March 01, 2020 ;NAN
111;76121.0; Day of Dragons ;-- ;NAN;NAN;NAN;   PC ;NAN;   Beawesome Games ;   Beawesome Games ;December 04, 2019 ;December 04, 2019 ;NAN
112;76123.0; Open Sorcery: Jingle BEL/S ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
113;76124.0; Stranded Alone ;-- ;-- ;-- ;-- ;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
114;76125.0; Hasbro Game night for Nintendo switch ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
115;76127.0; Neverwinter Nights: Dark Dreams of Furiae ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
116;76128.0; Iron Danger (2020) ;11½ Hours ;15½ Hours ;19 Hours ;13 Hours ;   PC ;NAN;   Action Squad Studios ;   Daedalic Entertainment ;March 25, 2020 ;March 25, 2020 ;NAN
117;76129.0; Hatsune Miku: Project DIVA Mega39's ;17½ Hours ;25½ Hours ;37½ Hours ;21½ Hours ;   Nintendo Switch ;   Music/Rhythm ;   Sega AM2 ;   Sega ;May 15, 2020 ;May 15, 2020 ;February 13, 2020 
118;76130.0; Turbo Turtle Adventure ;-- ;-- ;5½ Hours ;5½ Hours ;NAN;NAN;   Iridon Interactive ;   Majesco ;October 07, 2002 ;NAN;NAN
119;76131.0; I Want You To Notice Me ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
120;76132.0; Max Gentlemen Sexy Business! ;11½ Hours ;16½ Hours ;44 Hours ;18½ Hours ;   PC ;NAN;   The Men Who Wear Many Hats ;   The Men Who Wear Many Hats ;February 25, 2020 ;February 25, 2020 ;NAN
121;76134.0; Star Sky 3 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
122;76135.0; My Hero: One's Justice 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
123;76136.0; Roundguard ;5½ Hours ;-- ;12½ Hours ;6½ Hours ;   Mobile, Nintendo Switch, PC ;NAN;   Wonderbelly Games ;   Wonderbelly Games ;March 13, 2020 ;March 13, 2020 ;NAN
124;76137.0; Sesame Street Fighter ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
125;76138.0; Goblins on Alien Planet ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
126;76139.0; Warp Glider ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
127;76140.0; Roliboli ;-- ;-- ;-- ;-- ;NAN;NAN;   hiloqo ;NAN;NAN;NAN;NAN
128;76141.0; Boa Retina ;16 Mins ;-- ;25 Mins ;17 Mins ;   PC ;NAN;   Jennifer Raye ;NAN;NAN;NAN;NAN
129;76142.0; The Devil Haunts Me ;3½ Hours ;7 Hours ;14½ Hours ;7½ Hours ;   PC ;NAN;   games by lum ;   games by lum ;September 14, 2018 ;September 14, 2018 ;NAN
130;76143.0; No Response ;15 Mins ;-- ;15 Mins ;15 Mins ;   PC ;NAN;   Yarn Spinner ;NAN;NAN;NAN;NAN
131;76144.0; Dogurai ;3 Hours ;3½ Hours ;4 Hours ;3 Hours ;   Nintendo Switch, PC, PlayStation 4 ;NAN;   Hungry Bear Games ;   Hungry Bear Games ;May 27, 2019 ;May 27, 2019 ;NAN
132;76145.0; Eye of Ra ;-- ;-- ;-- ;-- ;   PC ;NAN;   Bearcabin ;NAN;NAN;NAN;NAN
133;76146.0; Doom 64: Outcast ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
134;76148.0; Catlandia: Crisis at Fort Pawprint ;-- ;-- ;-- ;-- ;   Mac, Mobile, PC ;NAN;   Polar Tabby Interactive ;   Polar Tabby Interactive ;February 26, 2020 ;February 26, 2020 ;NAN
135;76149.0; Fight Angel ;2 Hours ;-- ;-- ;2 Hours ;   PC ;   Fighting ;   Red Fox Studio ;   Red Fox Studio ;August 28, 2019 ;August 28, 2019 ;NAN
136;76153.0; Cosmonauta ;2 Hours ;-- ;2½ Hours ;2 Hours ;   Nintendo Switch ;NAN;   QUByte Interactive ;   QUByte Interactive ;NAN;February 11, 2020 ;NAN
137;76154.0; Hazel Sky ;-- ;-- ;-- ;-- ;   PC ;NAN;   Coffee Addict Studio ;   Neon Doctrine ; 2021 ; 2021 ;NAN
138;76155.0; Fish Lake ;-- ;-- ;-- ;-- ;   Mac, PC ;NAN;   7 Generation Games ;   7 Generation Games ;December 16, 2016 ;December 16, 2016 ;NAN
139;76156.0; Overlap Elimination ;-- ;-- ;-- ;-- ;NAN;NAN;   YWH Family ;   YWH Family ;September 29, 2018 ;NAN;NAN
140;76158.0; Club Football 2003/04 Chelsea FC ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
141;76159.0; Good Job! ;6 Hours ;6½ Hours ;12½ Hours ;7 Hours ;   Nintendo Switch ;NAN;NAN;   Nintendo ;March 26, 2020 ;NAN;NAN
142;76160.0; Shinsekai ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
143;76161.0; Between Two Castles ;-- ;-- ;-- ;-- ;   PC ;   Board Game ;   Daisu Games ;   Daisu Games ;November 15, 2019 ;November 15, 2019 ;NAN
144;76163.0; PSIKYO SHOOTING LIBRARY VOL. 1 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
145;76164.0; PSIKYO SHOOTING LIBRARY VOL. 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
146;76165.0; PSIKYO SHOOTING LIBRARY VOL. 3 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
147;76166.0; Divinity: Original Sin II Definitive Edition ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
148;76167.0; Dragon Quest 1+2+3 Collection ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
149;76168.0; Breacher Story ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
150;76169.0; Happy Words ;-- ;-- ;-- ;-- ;   PC ;   Board Game ;   Lan - Games ;   Lan - Games ;May 17, 2019 ;May 17, 2019 ;NAN
151;76170.0; Code Vein: Lord of Thunder DLC ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
152;76171.0; Borderlands 3: Guns, Love, and Tentacles DLC ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
153;76172.0; Quiz Night Tonight! ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
154;76173.0; Virry Safari ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
155;76174.0; Kaiju Driving Range ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
156;76175.0; CastleStormVR ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
157;76176.0; Track Lab ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
158;76177.0; Hex: Card Clash ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
159;76178.0; Super Diagonal Mario 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
160;76179.0; Tales of the Abyss (2012) ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
161;76180.0; Rhythm of the Gods ;30 Mins ;-- ;-- ;30 Mins ;   Nintendo Switch ;   Music/Rhythm ;   Lyrelark ;   Lyrelark ;March 22, 2020 ;March 22, 2020 ;NAN
162;76181.0; Chorus ;-- ;-- ;-- ;-- ;   PC ;NAN;   Deep Silver Fishlabs ;   Deep Silver ;December 03, 2021 ;December 03, 2021 ;NAN
163;76182.0; Honoo no Toukyuuji: Dodge Danpei ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
164;76183.0; Bravely Default II Demo ;2½ Hours ;3½ Hours ;6½ Hours ;4 Hours ;   Nintendo Switch ;NAN;   Claytech Works ;   Square Enix ;March 26, 2020 ;March 26, 2020 ;March 26, 2020 
165;76184.0; Lord Monarch: Tokoton Sentou Densetsu ;30 Hours ;-- ;-- ;30 Hours ;   Sega Mega Drive/Genesis ;   Strategy/Tactical ;   Omiya Soft ;   Sega ;NAN;NAN;June 24, 1994 
166;76185.0; Pepenga Pengo ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
167;76186.0; Phantasy Star II: Amia's Adventure ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
168;76187.0; Phantasy Star II: Anne's Adventure ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
169;76188.0; Phantasy Star II: Huey's Adventure ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
170;76189.0; Phantasy Star II: Kinds's Adventure ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
171;76190.0; Phantasy Star II: Nei's Adventure ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
172;76191.0; Phantasy Star II: Shilka's Adventure ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
173;76192.0; Phantasy Star II: Yushis's Adventure ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
174;76193.0; Psy-O-Blade ;-- ;-- ;-- ;-- ;   MSX, NEC PC-88, Sega Mega Drive/Genesis ;   Adventure ;   Graphic Research ;   Sigma Ent. ;NAN;NAN;November 1988 
175;76194.0; Fling A Thing ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
